molecule,environment,method,transition,CT_number,Lambda_D,Lambda_A,hole_on_A,particle_on_D,Delta_r,S_he
ZDN,gas,stda,S0T1,0.03321674723750725,0.9541699669150385,0.03481219110773473,0.04583003308496128,0.9651878088922652,0.9110168142592043,0.7048296328253907
ZDN,gas,stddft,S0T1,0.03302473087427466,0.9570489353221568,0.03450683622897302,0.04295106467784324,0.9654931637710268,0.9190141075715217,0.7067809683533874
DCzPO,gas,stda,S0T1,0.030129355958682907,0.9707754766422453,0.031036379351995436,0.029224523357754578,0.9689636206480046,0.5087177198100545,0.7222137257586672
DCzPO,gas,stda,S0S1,0.027292643824805608,0.9704701335917068,0.028123115673632966,0.029529866408293182,0.971876884326367,0.6104350731436888,0.6760484307238283
DCzPO,gas,stddft,S0T1,0.029552259954450377,0.9711134761688373,0.03043131485625933,0.028886523831162875,0.9695686851437405,0.49739687413396727,0.7254899444024315
ZDN,gas,stda,S0S1,0.18601288315327935,0.45608679009033526,0.40784536451151443,0.5439132099096649,0.5921546354884858,1.455121249491306,0.6584422953580586
P4CzCN–BCz,gas,stda,S0S1,0.4311610427137965,0.8167651093007382,0.5278886644447005,0.1832348906992618,0.4721113355552994,0.5198883854445742,0.640901317154617
P4CzCN–BCz,gas,stda,S0T1,0.14189798379641735,0.8597162787545057,0.1650521076581088,0.14028372124549432,0.8349478923418912,0.26382519098926005,0.9834724552682416
P4CzCN–BCz,gas,stddft,S0T1,0.14035066372682864,0.8624401316303341,0.1627367031976045,0.13755986836966597,0.8372632968023958,0.26352572770048827,0.9836340428159873
P4CzCN–BCz,gas,stddft,S0S1,0.4252143864967058,0.812054295061472,0.5236280247301904,0.18794570493852794,0.47637197526980957,0.5436312917896935,0.6509904930408913
ZDN,gas,stddft,S0S1,0.2152813664861112,0.47220048313723306,0.4559109407423989,0.5277995168627668,0.5440890592576013,1.0995796829293036,0.6594599132159218
NyDPO,gas,stda,S0T1,0.321099898240716,0.49885963582873416,0.64366782793979,0.5011403641712658,0.35633217206021,1.4287217141740929,0.7104175059469995
DCzPO,gas,stddft,S0S1,0.04316106571861937,0.996998140988005,0.043291019254908164,0.0030018590119950967,0.9567089807450924,0.9851279441563676,0.771904399765965
NyDPO,gas,stddft,S0T1,0.31872996949519583,0.4978151820691169,0.6402576316986315,0.5021848179308831,0.35974236830136885,1.4123995533310862,0.7179823698840786
NyDPO,gas,stda,S0S1,0.17054634145400807,0.77932386973588,0.21883885259642796,0.2206761302641198,0.7811611474035718,0.6649950081959315,0.4701643612762751
DMTAC,gas,stda,S0T1,0.05445678750391829,0.9531062907256365,0.057136111715785906,0.04689370927436357,0.942863888284214,0.809844494755885,0.9238899649850922
NyDPO,gas,stddft,S0S1,0.17125672602212114,0.7789956768471603,0.21984297360320507,0.22100432315283963,0.780157026396795,0.6600833375126322,0.469493940377538
DMTAC,gas,stddft,S0T1,0.05264733900701895,0.9534002006836281,0.05522060827055479,0.04659979931637172,0.9447793917294454,0.7288622293085126,0.9341405549472158
DMTAC,gas,stda,S0S1,0.023652009080016422,0.980344042150521,0.02412623330492472,0.0196559578494791,0.9758737666950753,0.38352421514651747,0.8441778502921717
ImPy-3,gas,stda,S0S1,0.16594563123851616,0.6661880236492946,0.249097289875442,0.33381197635070536,0.750902710124558,1.7582254821368062,0.7663822934250525
DMTAC,gas,stddft,S0S1,0.021092125109478253,0.9861334035701247,0.021388713771501783,0.013866596429875283,0.9786112862284982,0.34795592943058046,0.8573270699280291
DC-TC,gas,stda,S0S1,0.04683138187166518,0.9763153190351198,0.04796747624317526,0.023684680964880387,0.9520325237568243,0.3161348328108869,0.8695352388045396
DC-TC,gas,stda,S0T1,0.0468796631211514,0.9749754703879834,0.048082915462987014,0.025024529612016504,0.9519170845370128,0.32949875957092767,0.8739134764951992
DC-TC,gas,stddft,S0S1,0.04697526463293612,0.9763083199644258,0.04811519442408089,0.023691680035574193,0.9518848055759189,0.3159688935332254,0.8693097655496388
ImPy-3,gas,stddft,S0S1,0.20493562643193583,0.6665494251923414,0.3074575098055167,0.3334505748076586,0.6925424901944833,1.2903246807430169,0.7729507891360623
ImPy-3,gas,stda,S0T1,0.3249619990731348,0.7574941968799855,0.42899602453934116,0.24250580312001438,0.571003975460659,1.1537727135152727,0.8397766726158303
DC-TC,gas,stddft,S0T1,0.04686013393649085,0.9747948152884617,0.04807179234188272,0.025205184711538403,0.9519282076581174,0.3317572222612564,0.8743468891312245
1PXZP,gas,stda,S0S1,0.21354541248478964,0.7793132385838524,0.2740174321596779,0.22068676141614754,0.7259825678403223,3.884827476914377,0.5068429596010763
1PXZP,gas,stddft,S0S1,0.21312154730247612,0.7791577430139889,0.2735281131623815,0.22084225698601087,0.7264718868376182,3.8905462903130164,0.5056005499855083
1PXZP,gas,stda,S0T1,0.27952349889795197,0.79645800237066,0.3509582401908818,0.2035419976293401,0.6490417598091182,0.6861374228448306,0.7650026341921699
1PXZP,gas,stddft,S0T1,0.2957467880241854,0.7896711088291504,0.374518941768923,0.21032889117084932,0.6254810582310771,0.7050805434654833,0.7514483810940753
ImPy-3,gas,stddft,S0T1,0.2727730749141802,0.7450830738347864,0.36609753260166594,0.2549169261652136,0.6339024673983341,0.6772344306571126,0.8448236334497152
BFCZPZ1,gas,stda,S0S1,0.29827022653292734,0.7191855996654468,0.4147333131693372,0.280814400334553,0.585266686830663,0.9083114432167478,0.7820815513290835
BFCZPZ1,gas,stda,S0T1,0.27257277123511664,0.7089425107080595,0.38447796135526335,0.29105748929194086,0.6155220386447365,0.8123915107186287,0.8075699454941816
BFCZPZ1,gas,stddft,S0S1,0.29628596939029606,0.7196517731798032,0.4117074124352497,0.2803482268201966,0.5882925875647508,0.883647086811563,0.7820465050746439
BFCZPZ1,gas,stddft,S0T1,0.2733559938630057,0.7076075847241153,0.3863101523559597,0.2923924152758846,0.6136898476440401,0.8037418540701856,0.8093325547036875
DPTPEA,gas,stda,S0T1,0.07022570514119227,0.9470832735144026,0.07414945137886475,0.05291672648559734,0.9258505486211352,0.311728789200513,0.8280054783066445
DPTPEA,gas,stda,S0S1,0.11996508815489398,0.8324760720453699,0.14410634994005678,0.16752392795463,0.8558936500599434,0.6322123511553748,0.8404764692787938
DPTPEA,gas,stddft,S0S1,0.12306284273895352,0.8328429719738082,0.14776235962860917,0.16715702802619187,0.8522376403713908,0.5415496639684679,0.8403794283463469
DPTPEA,gas,stddft,S0T1,0.07190381209384848,0.9490163508869828,0.07576667359486983,0.0509836491130173,0.9242333264051302,0.3067127633814865,0.8415249981558014
BDAVBi,gas,stda,S0T1,0.07537383506108747,0.9505531764484196,0.07929470641790815,0.04944682355158034,0.9207052935820916,1.3066035804130949,0.9062365743291206
m-CF3PIBI,gas,stda,S0T1,0.15752944489222906,0.22729981387642403,0.693046959457138,0.7727001861235759,0.30695304054286215,0.5672985271726637,0.8582099164497747
m-CF3PIBI,gas,stddft,S0T1,0.15727178971094213,0.22436559651345697,0.7009621446196601,0.7756344034865431,0.2990378553803398,0.5737004868819586,0.8652927939208612
BDAVBi,gas,stddft,S0T1,0.07072190143472902,0.9318611047171356,0.07589317879749526,0.06813889528286449,0.9241068212025046,0.2667488991209611,0.8063208152221404
m-CF3PIBI,gas,stda,S0S1,0.05121998471604415,0.05370701548296619,0.9536926275914395,0.9462929845170338,0.0463073724085606,0.3700890241923098,0.7366326254766096
m-CF3PIBI,gas,stddft,S0S1,0.04924719283595514,0.05151222409660181,0.9560292474190395,0.9484877759033981,0.043970752580960434,0.3289338149698321,0.7375068645464419
H4TCPE,gas,stda,S0S1,0.20563726344190955,0.9213284140597267,0.2231964848840305,0.0786715859402734,0.7768035151159693,2.340907655921644,0.643425654233353
H4TCPE,gas,stddft,S0S1,0.20512578572662532,0.9235484590296188,0.22210614258633807,0.07645154097038113,0.7778938574136619,2.3567804548877227,0.6433402731731489
BDAVBi,gas,stddft,S0S1,0.13546333270378116,0.8273010454281366,0.16374128070112315,0.17269895457186332,0.8362587192988766,0.5117216217240974,0.784575093032058
BDAVBi,gas,stda,S0S1,0.1319173598077459,0.8387434595167911,0.157279747831053,0.16125654048320892,0.842720252168947,0.41378774998855256,0.781787319078127
H4TCPE,gas,stda,S0T1,0.13487079818618636,0.8276173738929297,0.16296274394504776,0.17238262610707034,0.8370372560549519,0.7089601028365412,0.8919567704993543
BTCz3CzTPN,gas,stda,S0S1,0.06857754409433241,0.6961904743797316,0.09850399656133091,0.3038095256202682,0.9014960034386692,0.8932299627439888,0.521499400873255
BTCz3CzTPN,gas,stda,S0T1,0.07030624576609924,0.7060719209361669,0.09957377383437309,0.29392807906383306,0.900426226165627,0.8083404099416713,0.572064741228105
H4TCPE,gas,stddft,S0T1,0.1354632674344713,0.8293453008511169,0.16333759568596085,0.1706546991488831,0.8366624043140394,0.6524207983193276,0.9004195248830331
BTCz3CzTPN,gas,stddft,S0S1,0.0686872054780048,0.6961526846882142,0.09866686861771959,0.30384731531178566,0.9013331313822807,0.8965931714628324,0.5235363418199269
BTCz3CzTPN,gas,stddft,S0T1,0.07035212189301925,0.7079890746969706,0.09936893718752786,0.29201092530302925,0.900631062812472,0.7841377991422538,0.5793879093944838
"6,7-DCNQx-DICz",gas,stda,S0S1,0.21015486022772653,0.5903143471036614,0.35600500184154016,0.40968565289633874,0.6439949981584597,0.7391514292655619,0.8148501940317545
"6,7-DCNQx-DICz",gas,stda,S0T1,0.2523839528586889,0.7078122808557015,0.3565690504176789,0.29218771914429853,0.6434309495823213,0.8758811817670775,0.8243292345163743
"6,7-DCNQx-DICz",gas,stddft,S0S1,0.21013025616303652,0.5904867262002943,0.35585940689166295,0.4095132737997057,0.6441405931083369,0.7379085709981413,0.8152900835867479
"6,7-DCNQx-DICz",gas,stddft,S0T1,0.2650183293660257,0.7392118053768785,0.35851474156437374,0.2607881946231216,0.6414852584356262,1.1963673028853739,0.7836245231403978
β-DI-DBP,gas,stda,S0S1,0.08331727618896936,0.8722767037672987,0.09551702553688318,0.127723296232701,0.9044829744631169,0.36584067621322675,0.9199378740087625
mDPBPZ-DPXZ,gas,stda,S0S1,0.17820604457778857,0.8582878994739108,0.2076296831016962,0.14171210052608946,0.792370316898304,1.719548090204793,0.5292422929394223
β-DI-DBP,gas,stda,S0T1,0.11625890356495361,0.7869556871684167,0.14773246506835777,0.21304431283158307,0.852267534931642,1.0500072548561896,0.801180270469272
β-DI-DBP,gas,stddft,S0S1,0.0836906657668358,0.8701231768101584,0.09618254977834621,0.12987682318984153,0.9038174502216536,0.3752770969471011,0.9187683848389238
mDPBPZ-DPXZ,gas,stda,S0T1,0.17178390837357851,0.8350791177066546,0.2057097402283774,0.16492088229334545,0.7942902597716229,1.6831723413421358,0.5748416626880554
mDPBPZ-DPXZ,gas,stddft,S0S1,0.1780070618785342,0.8567647195354582,0.2077665639349044,0.14323528046454168,0.7922334360650954,1.693703185228265,0.5512900989711864
mDPBPZ-DPXZ,gas,stddft,S0T1,0.1705400444162326,0.8345643658258693,0.20434618514710887,0.1654356341741305,0.7956538148528914,1.6233666034563299,0.5858428690959145
β-DI-DBP,gas,stddft,S0T1,0.11758060788786402,0.7858590789798131,0.1496204739919845,0.21414092102018703,0.8503795260080154,0.9157464163184763,0.819666163903987
PtB,gas,stda,S0S1,0.04046404693523295,0.790835261732027,0.05116621487844597,0.2091647382679732,0.9488337851215539,2.9152423145535638,0.8232880984075857
PtB,gas,stda,S0T1,0.03147834003256748,0.9488687060919647,0.03317460026921426,0.051131293908035245,0.9668253997307859,0.5521827175303038,0.9762026882943826
PtB,gas,stddft,S0T1,0.030526670220731394,0.9564115102118695,0.03191792433987851,0.04358848978813043,0.9680820756601215,0.4484394367158832,0.9796587872201582
PtB,gas,stddft,S0S1,0.039287958923800034,0.8065929318112612,0.04870853360390371,0.1934070681887388,0.9512914663960963,2.6945935454549885,0.8458183363790032
ATDBT,gas,stda,S0S1,0.21997651910326035,0.6876337778107444,0.3199035972369058,0.3123662221892554,0.6800964027630942,0.11928168106506712,0.9954671719483926
ATDBT,gas,stda,S0T1,0.2116936597808109,0.7053964549305148,0.30010593092881904,0.29460354506948505,0.6998940690711809,0.08451962582710797,0.9964559318800635
ATDBT,gas,stddft,S0S1,0.22187958342075315,0.6854932994105353,0.3236787049728281,0.3145067005894648,0.676321295027172,0.10054316735906088,0.9953384284746678
D–A–D,gas,stda,S0T1,0.28048712379423363,0.708727265294967,0.3957617232032085,0.29127273470503307,0.6042382767967915,0.6307379501433247,0.7921964499286189
ATDBT,gas,stddft,S0T1,0.20984589909768955,0.707880073495777,0.29644272660677096,0.29211992650422297,0.7035572733932289,0.09099707404519157,0.9965540349015073
D–A–D,gas,stda,S0S1,0.21467287636818602,0.494971633395739,0.4337074326773613,0.505028366604261,0.5662925673226388,0.5272675205112294,0.8841001631794396
D–A–D,gas,stddft,S0S1,0.21467581005697653,0.49496697686724506,0.4337174399304515,0.5050330231327549,0.5662825600695481,0.5273181907632981,0.8841026592455822
D–A–D,gas,stddft,S0T1,0.28544678853055666,0.7544734190794675,0.3783390922888047,0.2455265809205325,0.6216609077111952,0.5748555886824236,0.8493133126109956
CzBN,gas,stddft,S0S1,0.36837138550220055,0.9461069760258435,0.38935489837476717,0.053893023974156705,0.6106451016252328,2.0665697590577046,0.5181779400134345
CzBN,gas,stda,S0T1,0.2273032884100136,0.9328584055059506,0.24366322591769118,0.06714159449404933,0.7563367740823088,1.1953698544130127,0.6241252588798709
CzBN,gas,stda,S0S1,0.39530084769620705,0.9436671159677433,0.41889861478411344,0.05633288403225679,0.5811013852158866,2.2088856724762347,0.4937152278642862
CzBN,gas,stddft,S0T1,0.2136734719013849,0.9324836081682261,0.2291444804280536,0.06751639183177392,0.7708555195719464,1.1149587897632234,0.6343009971864686
DTRZSFX,gas,stddft,S0S1,0.20594419542327386,0.7558410320038285,0.27247025062570396,0.24415896799617165,0.727529749374296,0.19260455368381277,0.8522631014370443
DTRZSFX,gas,stda,S0S1,0.20515711285949015,0.7549179276215404,0.2717608171074467,0.24508207237845964,0.7282391828925532,0.19290069780624258,0.8582343014925657
2CzCbPy,gas,stda,S0T1,0.40313353989018114,0.5980251080603225,0.6741080507434435,0.4019748919396776,0.3258919492565565,1.4235539995969229,0.6792376592175045
DTRZSFX,gas,stda,S0T1,0.20027539393767507,0.7032774382989817,0.2847743764140671,0.2967225617010182,0.7152256235859328,0.6598403460744676,0.8970812523452746
DTRZSFX,gas,stddft,S0T1,0.20384081976509305,0.7028339424387557,0.2900269999166347,0.2971660575612443,0.7099730000833653,0.5385107392849557,0.9093057954807299
2CzCbPy,gas,stddft,S0T1,0.40061179006711456,0.5925527099203913,0.6760778971392034,0.40744729007960867,0.32392210286079676,1.3924157857929638,0.6816198730132438
SPBP-DPAC,gas,stda,S0S1,0.09168117495172891,0.7249626574672887,0.126463306775033,0.2750373425327112,0.8735366932249671,2.542795781733252,0.6512841730821236
SPBP-DPAC,gas,stda,S0T1,0.1219574440040387,0.6708163615705931,0.18180451609513187,0.3291836384294069,0.8181954839048677,2.0373919799675755,0.6964096203266033
SPBP-DPAC,gas,stddft,S0S1,0.09244435230953503,0.726047880087505,0.12732542142867137,0.27395211991249474,0.8726745785713285,2.587551416143517,0.6466428794780822
2CzCbPy,gas,stda,S0S1,0.17945972629492232,0.3856516463628985,0.46534152774250204,0.6143483536371016,0.5346584722574979,1.2722850069660112,0.7343061567011313
2CzCbPy,gas,stddft,S0S1,0.1720977027601778,0.3796960690765593,0.4532512100499972,0.6203039309234406,0.5467487899500031,1.408312979263002,0.7345460105831279
-ph-pCzAnBzt,gas,stda,S0S1,0.014461557300432148,0.9967304772041924,0.014508994789641133,0.0032695227958076905,0.9854910052103588,0.2316636300248566,0.9905628675570963
SPBP-DPAC,gas,stddft,S0T1,0.12589439539472605,0.6657683149350848,0.18909640571735722,0.3342316850649153,0.8109035942826428,1.9329887757061806,0.7059310871845603
-ph-pCzAnBzt,gas,stda,S0T1,0.013549591375452818,0.9970726178996574,0.013589372661737674,0.0029273821003425356,0.9864106273382623,0.08805110395335383,0.995516893801573
-ph-pCzAnBzt,gas,stddft,S0S1,0.014742768067040932,0.9966345234482489,0.01479255205411963,0.0033654765517511184,0.9852074479458803,0.2149128996911439,0.990912383817754
-ph-pCzAnBzt,gas,stddft,S0T1,0.013349847006305897,0.997167290861253,0.013387770666620682,0.002832709138747033,0.9866122293333793,0.08228897131634351,0.9957625631471747
MeOCzPCN,gas,stda,S0S1,0.24502492288674366,0.8763057707772494,0.2796112168352104,0.12369422922275082,0.7203887831647897,1.515634926354738,0.6094324337829659
MeOCzPCN,gas,stddft,S0S1,0.24377579185274792,0.870143084205523,0.2801559838579024,0.12985691579447686,0.7198440161420976,1.3656503853522197,0.6087810661851843
AQTC,gas,stda,S0S1,0.08409091527492928,0.9242854450664891,0.09097937842013745,0.07571455493351081,0.9090206215798622,0.5816596108110424,0.8261587245565007
MeOCzPCN,gas,stda,S0T1,0.21115270598758434,0.6398582990712314,0.32999916746266666,0.3601417009287684,0.6700008325373333,0.27670840175516653,0.7471411871857382
AQTC,gas,stda,S0T1,0.08016563717109806,0.10450298980631936,0.7671133363712662,0.8954970101936807,0.23288666362873378,0.7803147562061329,0.9272186462412412
MeOCzPCN,gas,stddft,S0T1,0.21352106696605927,0.6409075889133156,0.33315421857945665,0.3590924110866845,0.6668457814205433,0.2726012821751303,0.7479132941804042
C-BPyIA,gas,stda,S0S1,0.14137270243907502,0.8410791709524086,0.1680848929821785,0.1589208290475912,0.8319151070178216,0.15419850379422417,0.9907663598320994
C-BPyIA,gas,stddft,S0S1,0.14294422326670397,0.8397642539360026,0.17021946647135755,0.1602357460639972,0.8297805335286422,0.1329110885444238,0.9908494145110455
AQTC,gas,stddft,S0S1,0.08407974351377745,0.9243050446856552,0.09096536256855758,0.07569495531434475,0.9090346374314426,0.5816037862236733,0.8261529294720295
C-BPyIA,gas,stda,S0T1,0.13488720643359792,0.85075037214611,0.1585508638607237,0.14924962785388995,0.8414491361392764,0.11050142990220907,0.9894720190480553
AQTC,gas,stddft,S0T1,0.15051658167680673,0.381923433080927,0.39410145762099197,0.618076566919073,0.6058985423790081,1.3183168278482316,0.8730181590411885
C-BPyIA,gas,stddft,S0T1,0.1335023973612707,0.852103103983027,0.15667399489244194,0.14789689601697287,0.8433260051075578,0.11999401303662367,0.9890531248504603
TXO-TPA,gas,stda,S0S1,0.08500676488866964,0.888086990823047,0.09571896195651783,0.11191300917695315,0.9042810380434821,0.8143925378452833,0.7568400350798293
TXO-TPA,gas,stda,S0T1,0.17820548494839208,0.6949599774613766,0.2564255363299624,0.3050400225386233,0.7435744636700371,1.1050407292814346,0.7597295643396711
TXO-TPA,gas,stddft,S0T1,0.17683347182717135,0.698628063258708,0.2531153286375907,0.301371936741292,0.7468846713624095,1.0568236838692813,0.7701127938791882
