molecule,environment,method,S1_overlap,T1_overlap,S1_energy_eV,T1_energy_eV,Delta_E_ST_eV,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Char_diff_squared,S_NTO_sum,S_NTO_product,Log_Abs_S1,Log_Abs_T1,S_NTO_ratio,S1_CT_number,S1_Lambda_D,S1_Lambda_A,S1_hole_on_A,S1_particle_on_D,S1_Delta_r,S1_S_he,T1_CT_number,T1_Lambda_D,T1_Lambda_A,T1_hole_on_A,T1_particle_on_D,T1_Delta_r,T1_S_he,Delta_CT_number,Abs_Delta_CT_number,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,Delta_Delta_r,Abs_Delta_Delta_r,Delta_S_he,Abs_Delta_S_he
SAF-2CzB,gas,stda,-6.35e-08,2.19e-08,3.878,3.453,0.4250000000000002,1.2231,6.351,8.540000000000002e-08,8.540000000000002e-08,7.293160000000002e-15,-4.16e-08,-1.3906500000000002e-15,-7.196542884351586,-7.657577319177793,-0.3448818897637795,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2CzB,gas,stddft,4.8e-08,-3.36e-08,3.828,3.431,0.3969999999999998,0.9622,6.351,-8.16e-08,8.16e-08,6.658560000000001e-15,1.4399999999999997e-08,-1.6128e-15,-7.317854923626168,-7.472370099128661,-0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2CzB,toluene,stda,-2.8e-09,5.52e-08,3.853,3.406,0.447,0.9382,6.315,5.8e-08,5.8e-08,3.364e-15,5.24e-08,-1.5456e-16,-8.537602002101044,-7.257274868695302,-19.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2CzB,toluene,stddft,-1.226e-07,4.77e-08,3.796,3.384,0.4119999999999999,0.7325,6.315,1.7029999999999998e-07,1.7029999999999998e-07,2.900208999999999e-14,-7.49e-08,-5.84802e-15,-6.911155437272996,-7.320572103387881,-0.3890701468189233,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2NP,gas,stda,-1.8e-08,-1.3e-08,2.866,2.672,0.1939999999999999,0.2239,5.195,4.9999999999999985e-09,4.9999999999999985e-09,2.4999999999999984e-17,-3.1e-08,2.34e-16,-7.742321425130815,-7.882728704344236,0.7222222222222223,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2NP,gas,stddft,2.47e-08,-3.08e-08,2.85,2.658,0.1920000000000001,0.2107,5.195,-5.55e-08,5.55e-08,3.08025e-15,-6.099999999999998e-09,-7.6076e-16,-7.605548319173784,-7.510041520575165,-1.2469635627530364,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2NP,toluene,stda,-7e-09,1.18e-08,2.703,2.524,0.1789999999999998,0.2209,5.022,1.88e-08,1.88e-08,3.5344e-16,4.8e-09,-8.26e-17,-8.148741651280925,-7.924453038607469,-1.6857142857142855,,,,,,,,,,,,,,,,,,,,,,,,
SAF-2NP,toluene,stddft,1.71e-08,-8.11e-08,2.688,2.513,0.1750000000000002,0.2077,5.022,-9.82e-08,9.82e-08,9.64324e-15,-6.4e-08,-1.3868100000000001e-15,-7.764471553092451,-7.090443970758825,-4.742690058479532,,,,,,,,,,,,,,,,,,,,,,,,
SAF-CzB,gas,stda,6.2e-09,2.11e-08,3.809,3.412,0.3970000000000002,0.2766,6.560999999999999,1.4900000000000001e-08,1.4900000000000001e-08,2.2201000000000003e-16,2.73e-08,1.3082e-16,-8.200659450546418,-7.673664139071248,3.403225806451613,,,,,,,,,,,,,,,,,,,,,,,,
SAF-CzB,gas,stddft,-7.27e-08,9.63e-08,3.745,3.39,0.355,0.2247,6.560999999999999,1.69e-07,1.69e-07,2.8561e-14,2.36e-08,-7.001009999999999e-15,-7.137868620686963,-7.015922966097169,-1.3246217331499313,,,,,,,,,,,,,,,,,,,,,,,,
SAF-CzB,toluene,stda,1.11e-08,-2.38e-08,3.792,3.381,0.411,0.2546,6.488,-3.49e-08,3.49e-08,1.21801e-15,-1.27e-08,-2.6418000000000003e-16,-7.950781977329818,-7.621602099051862,-2.1441441441441444,,,,,,,,,,,,,,,,,,,,,,,,
SAF-CzB,toluene,stddft,-2.69e-08,5.07e-08,3.725,3.359,0.3660000000000001,0.2059,6.488,7.76e-08,7.76e-08,6.021759999999999e-15,2.38e-08,-1.36383e-15,-7.568636235841013,-7.294136287716081,-1.884758364312268,,,,,,,,,,,,,,,,,,,,,,,,
SAFDPA,gas,stda,8.6e-09,1.2e-08,3.681,3.32,0.3610000000000002,0.0627,6.869999999999999,3.4000000000000007e-09,3.4000000000000007e-09,1.1560000000000005e-17,2.06e-08,1.0319999999999999e-16,-8.060480747381382,-7.91721462968355,1.3953488372093024,,,,,,,,,,,,,,,,,,,,,,,,
SAFDPA,gas,stddft,5.6e-09,1.338e-07,3.641,3.3,0.3410000000000002,0.0524,6.869999999999999,1.282e-07,1.282e-07,1.643524e-14,1.394e-07,7.492799999999999e-16,-8.244125144327509,-6.873219422987991,23.892857142857142,,,,,,,,,,,,,,,,,,,,,,,,
SAFDPA,toluene,stda,2.26e-08,3.88e-08,3.668,3.31,0.3580000000000001,0.0579,6.817000000000001,1.6199999999999996e-08,1.6199999999999996e-08,2.6243999999999993e-16,6.14e-08,8.7688e-16,-7.643974142806877,-7.410050398674293,1.7168141592920352,,,,,,,,,,,,,,,,,,,,,,,,
SAFDPA,toluene,stddft,3.38e-08,2.6e-09,3.626,3.291,0.3349999999999999,0.0484,6.817000000000001,-3.12e-08,3.12e-08,9.7344e-16,3.64e-08,8.788e-17,-7.469800301796917,-8.568636235841012,0.0769230769230769,,,,,,,,,,,,,,,,,,,,,,,,
SAIP,gas,stda,-7.5e-09,-4.82e-08,3.622,3.409,0.213,0.0059,6.2940000000000005,-4.07e-08,4.07e-08,1.65649e-15,-5.57e-08,3.6149999999999996e-16,-8.119186407719209,-7.316052869248487,6.426666666666668,,,,,,,,,,,,,,,,,,,,,,,,
SAIP,gas,stddft,1.06e-08,3.11e-08,3.62,3.378,0.242,0.0062,6.2940000000000005,2.05e-08,2.05e-08,4.202499999999999e-16,4.17e-08,3.2966e-16,-7.97061622231479,-7.505845405981558,2.933962264150943,,,,,,,,,,,,,,,,,,,,,,,,
SAIP,toluene,stda,3.4e-09,1.024e-07,3.566,3.407,0.1589999999999998,0.0031,6.188,9.9e-08,9.9e-08,9.801e-15,1.0580000000000001e-07,3.4815999999999997e-16,-8.455931955649724,-6.989276134608227,30.117647058823533,,,,,,,,,,,,,,,,,,,,,,,,
SAIP,toluene,stddft,-1.3e-09,-8.18e-08,3.565,3.377,0.1880000000000001,0.0032,6.188,-8.05e-08,8.05e-08,6.48025e-15,-8.310000000000002e-08,1.0634e-16,-8.853871964321762,-7.086716098239582,62.92307692307693,,,,,,,,,,,,,,,,,,,,,,,,
SBA,gas,stda,-2.08e-08,-4.66e-08,4.084,3.466,0.6179999999999994,0.0682,7.669,-2.58e-08,2.58e-08,6.6564e-16,-6.740000000000002e-08,9.6928e-16,-7.679853713888946,-7.330683119433888,2.2403846153846154,,,,,,,,,,,,,,,,,,,,,,,,
SBA,gas,stddft,6.41e-08,1.7e-08,4.028,3.433,0.5949999999999998,0.0577,7.669,-4.71e-08,4.71e-08,2.21841e-15,8.11e-08,1.0897e-15,-7.192464971931146,-7.767003889607846,0.2652106084243369,,,,,,,,,,,,,,,,,,,,,,,,
SBA,toluene,stda,8.11e-08,-2.63e-08,4.089,3.459,0.6300000000000003,0.0612,7.669,-1.0740000000000001e-07,1.0740000000000001e-07,1.1534760000000002e-14,5.48e-08,-2.13293e-15,-7.090443970758825,-7.578396073130169,-0.3242909987669544,,,,,,,,,,,,,,,,,,,,,,,,
SBA,toluene,stddft,-2.12e-08,-2.9e-08,4.034,3.427,0.6069999999999998,0.0514,7.669,-7.8e-09,7.8e-09,6.084e-17,-5.02e-08,6.1480000000000005e-16,-7.671620396561262,-7.536107011014093,1.3679245283018868,,,,,,,,,,,,,,,,,,,,,,,,
SBA-2DPS,gas,stda,-1.13e-08,-6.51e-08,4.069,3.478,0.5909999999999997,0.0848,7.288000000000001,-5.379999999999999e-08,5.379999999999999e-08,2.894439999999999e-15,-7.64e-08,7.3563e-16,-7.943095148663527,-7.18575240426808,5.761061946902654,,,,,,,,,,,,,,,,,,,,,,,,
SBA-2DPS,gas,stddft,6.73e-08,-4.37e-08,4.03,3.448,0.5820000000000003,0.061,7.288000000000001,-1.11e-07,1.11e-07,1.2321e-14,2.36e-08,-2.94101e-15,-7.17134010346468,-7.3585258894959,-0.649331352154532,,,,,,,,,,,,,,,,,,,,,,,,
SBA-2DPS,toluene,stda,6.7e-09,-8.6e-09,3.939,3.448,0.4910000000000001,0.1153,7.056000000000001,-1.5299999999999998e-08,1.5299999999999998e-08,2.340899999999999e-16,-1.8999999999999996e-09,-5.761999999999999e-17,-8.167491087293763,-8.060480747381382,-1.2835820895522387,,,,,,,,,,,,,,,,,,,,,,,,
SBA-2DPS,toluene,stddft,8.3e-09,7.42e-08,3.931,3.418,0.5129999999999999,0.0701,7.056000000000001,6.59e-08,6.59e-08,4.34281e-15,8.25e-08,6.1586e-16,-8.075720713938118,-7.129011186239425,8.93975903614458,,,,,,,,,,,,,,,,,,,,,,,,
SBDBQ-PXZ,gas,stda,-5.68e-08,-6.22e-08,2.679,2.481,0.1979999999999999,0.2081,5.211000000000001,-5.400000000000002e-09,5.400000000000002e-09,2.916000000000002e-17,-1.19e-07,3.53296e-15,-7.244887733604929,-7.205511953340831,1.0950704225352113,,,,,,,,,,,,,,,,,,,,,,,,
SBDBQ-PXZ,gas,stddft,-2.71e-08,-1e-08,2.66,2.47,0.1899999999999999,0.1898,5.211000000000001,1.71e-08,1.71e-08,2.9241e-16,-3.71e-08,2.71e-16,-7.565431095965801,-7.995678626217358,0.3690036900369003,,,,,,,,,,,,,,,,,,,,,,,,
SBDBQ-PXZ,toluene,stda,1.94e-08,-8.8e-09,2.702,2.505,0.197,0.1991,5.2410000000000005,-2.82e-08,2.82e-08,7.952399999999999e-16,1.06e-08,-1.7071999999999994e-16,-7.709965388637482,-8.050609993355087,-0.4536082474226804,,,,,,,,,,,,,,,,,,,,,,,,
SBDBQ-PXZ,toluene,stddft,-2.22e-08,-4.28e-08,2.683,2.495,0.1879999999999997,0.1816,5.2410000000000005,-2.06e-08,2.06e-08,4.2435999999999996e-16,-6.5e-08,9.5016e-16,-7.651695136951839,-7.367542707815276,1.927927927927928,,,,,,,,,,,,,,,,,,,,,,,,
SBF-AnCN,gas,stda,-9.2e-09,-1.46e-07,3.174,2.242,0.932,0.6935,6.305,-1.368e-07,1.368e-07,1.8714240000000003e-14,-1.5520000000000001e-07,1.3432e-15,-8.031517051446064,-6.835349784065703,15.869565217391306,,,,,,,,,,,,,,,,,,,,,,,,
SBF-AnCN,gas,stddft,-5.34e-08,7.29e-08,3.017,2.173,0.8439999999999999,0.4977,6.305,1.263e-07,1.263e-07,1.5951690000000003e-14,1.95e-08,-3.89286e-15,-7.2716462179787715,-7.136677139879544,-1.3651685393258426,,,,,,,,,,,,,,,,,,,,,,,,
SBF-AnCN,toluene,stda,4.48e-08,-4.43e-08,3.178,2.248,0.9299999999999996,0.6836,6.316,-8.91e-08,8.91e-08,7.93881e-15,4.999999999999979e-10,-1.98464e-15,-7.347753658996677,-7.35261702988538,-0.9888392857142858,,,,,,,,,,,,,,,,,,,,,,,,
SBF-AnCN,toluene,stddft,2.7e-08,-5.37e-08,3.022,2.179,0.843,0.4907,6.316,-8.07e-08,8.07e-08,6.51249e-15,-2.67e-08,-1.4499e-15,-7.567030709125595,-7.269217724333611,-1.9888888888888887,,,,,,,,,,,,,,,,,,,,,,,,
SBF-PXZ,gas,stda,2.78e-08,6.47e-08,3.25,2.863,0.387,0.0383,5.94,3.6900000000000006e-08,3.6900000000000006e-08,1.3616100000000004e-15,9.25e-08,1.7986600000000003e-15,-7.554395796726403,-7.188424994129407,2.327338129496403,,,,,,,,,,,,,,,,,,,,,,,,
SBF-PXZ,gas,stddft,-1.67e-08,8.94e-08,3.216,2.833,0.383,0.0229,5.94,1.061e-07,1.061e-07,1.125721e-14,7.270000000000002e-08,-1.4929800000000004e-15,-7.774690718274137,-7.048176964684088,-5.3532934131736525,,,,,,,,,,,,,,,,,,,,,,,,
SBF-PXZ,toluene,stda,-1.726e-07,-3.66e-08,3.23,2.836,0.3940000000000001,0.0284,6.093,1.36e-07,1.36e-07,1.8496e-14,-2.092e-07,6.31716e-15,-6.7627076624325415,-7.435333935747911,0.2120509849362688,,,,,,,,,,,,,,,,,,,,,,,,
SBF-PXZ,toluene,stddft,-5.65e-08,-5.54e-08,3.195,2.806,0.3889999999999998,0.0241,6.093,1.100000000000003e-09,1.100000000000003e-09,1.210000000000007e-18,-1.119e-07,3.1301e-15,-7.247183568811729,-7.255707016877324,0.9805309734513272,,,,,,,,,,,,,,,,,,,,,,,,
SBTF,gas,stda,1.143e-07,1.059e-07,3.558,2.822,0.7359999999999998,1.4779,6.617,-8.399999999999996e-09,8.399999999999996e-09,7.055999999999992e-17,2.202e-07,1.210437e-14,-6.941573975542995,-6.97469413473523,0.926509186351706,,,,,,,,,,,,,,,,,,,,,,,,
SBTF,gas,stddft,-1.646e-07,5.51e-08,3.486,2.773,0.7130000000000001,1.2187,6.617,2.197e-07,2.197e-07,4.826809e-14,-1.0950000000000001e-07,-9.06946e-15,-6.783306400830246,-7.2580609222708015,-0.3347509113001214,,,,,,,,,,,,,,,,,,,,,,,,
SBTF,toluene,stda,-1.797e-07,-1.48e-07,3.57,2.829,0.7409999999999997,1.4634,6.622,3.17e-08,3.17e-08,1.00489e-15,-3.277e-07,2.65956e-14,-6.74521031260279,-6.829444941478791,0.8235948803561491,,,,,,,,,,,,,,,,,,,,,,,,
SBTF,toluene,stddft,9.76e-08,1.41e-08,3.497,2.779,0.718,1.2059,6.622,-8.35e-08,8.35e-08,6.97225e-15,1.117e-07,1.37616e-15,-7.0101054362812265,-7.847711655616943,0.1444672131147541,,,,,,,,,,,,,,,,,,,,,,,,
SF-DPSO,gas,stda,-2.25e-08,1.2e-09,4.494,3.77,0.7239999999999998,2.0199,7.758,2.37e-08,2.37e-08,5.616900000000002e-16,-2.13e-08,-2.7e-17,-7.645891560852599,-8.886056647693163,-0.0533333333333333,,,,,,,,,,,,,,,,,,,,,,,,
SF-DPSO,gas,stddft,-1.025e-07,3.93e-08,4.454,3.737,0.7169999999999996,1.8374,7.758,1.418e-07,1.418e-07,2.0107240000000004e-14,-6.32e-08,-4.02825e-15,-6.988852639224203,-7.404503778174426,-0.3834146341463414,,,,,,,,,,,,,,,,,,,,,,,,
SF-DPSO,toluene,stda,6.58e-08,1.568e-07,4.499,3.794,0.7049999999999996,2.1146,7.705999999999999,9.100000000000001e-08,9.100000000000001e-08,8.281000000000002e-15,2.226e-07,1.0317439999999999e-14,-7.18111458540599,-6.804377056413063,2.382978723404256,,,,,,,,,,,,,,,,,,,,,,,,
SF-DPSO,toluene,stddft,9.6e-09,-1.118e-07,4.461,3.761,0.7000000000000002,1.9359,7.705999999999999,-1.214e-07,1.214e-07,1.4737959999999997e-14,-1.022e-07,-1.07328e-15,-8.013228265733755,-6.95116991347165,-11.645833333333332,,,,,,,,,,,,,,,,,,,,,,,,
SFAC-BP-SFAC,gas,stda,1.66e-08,-1.44e-08,3.416,3.29,0.1259999999999999,0.3127,5.754,-3.1e-08,3.1e-08,9.61e-16,2.2e-09,-2.3904e-16,-7.777283528852417,-7.838631997765025,-0.8674698795180723,,,,,,,,,,,,,,,,,,,,,,,,
SFAC-BP-SFAC,gas,stddft,1.75e-08,9.13e-08,3.41,3.282,0.1280000000000001,0.3028,5.754,7.38e-08,7.38e-08,5.44644e-15,1.0880000000000001e-07,1.5977500000000002e-15,-7.75448733218585,-7.039053804266168,5.217142857142857,,,,,,,,,,,,,,,,,,,,,,,,
SFAC-BP-SFAC,toluene,stda,1.58e-08,4.16e-08,3.411,3.263,0.1480000000000001,0.3468,5.729,2.5800000000000006e-08,2.5800000000000006e-08,6.656400000000001e-16,5.74e-08,6.5728e-16,-7.798602875679548,-7.379863945026242,2.632911392405064,,,,,,,,,,,,,,,,,,,,,,,,
SFAC-BP-SFAC,toluene,stddft,3.67e-08,3.2e-09,3.405,3.254,0.1509999999999998,0.3392,5.729,-3.35e-08,3.35e-08,1.1222499999999996e-15,3.99e-08,1.1744e-16,-7.434152181326482,-8.481486060122112,0.0871934604904632,,,,,,,,,,,,,,,,,,,,,,,,
SFCz,gas,stda,4e-09,-4.37e-08,3.772,3.431,0.3409999999999997,0.2134,6.44,-4.7700000000000004e-08,4.7700000000000004e-08,2.2752900000000003e-15,-3.97e-08,-1.7480000000000003e-16,-8.387216143280265,-7.3585258894959,-10.925,,,,,,,,,,,,,,,,,,,,,,,,
SFCz,gas,stddft,3.24e-08,-6.7e-09,3.765,3.407,0.3580000000000001,0.3302,6.44,-3.91e-08,3.91e-08,1.52881e-15,2.57e-08,-2.1708e-16,-7.488116639021126,-8.167491087293763,-0.2067901234567901,,,,,,,,,,,,,,,,,,,,,,,,
SFCz,toluene,stda,-1.1e-08,1.91e-08,3.762,3.42,0.3420000000000001,0.2169,6.377000000000001,3.01e-08,3.01e-08,9.0601e-16,8.1e-09,-2.1009999999999998e-16,-7.954677021213342,-7.716698771296451,-1.7363636363636363,,,,,,,,,,,,,,,,,,,,,,,,
SFCz,toluene,stddft,4.3e-09,-2.84e-08,3.756,3.396,0.3599999999999999,0.3235,6.377000000000001,-3.27e-08,3.27e-08,1.06929e-15,-2.41e-08,-1.2211999999999998e-16,-8.356547323513812,-7.54515513999149,-6.604651162790698,,,,,,,,,,,,,,,,,,,,,,,,
SFI23pPM,gas,stda,-5.8e-08,-1.16e-08,3.809,3.42,0.3890000000000002,0.3773,6.672000000000001,4.640000000000001e-08,4.640000000000001e-08,2.152960000000001e-15,-6.96e-08,6.728e-16,-7.235823867609669,-7.931814138253839,0.1999999999999999,,,,,,,,,,,,,,,,,,,,,,,,
SFI23pPM,gas,stddft,2.87e-08,8.79e-08,3.754,3.397,0.3570000000000002,0.2985,6.672000000000001,5.92e-08,5.92e-08,3.50464e-15,1.166e-07,2.52273e-15,-7.540607512240769,-7.055517327849832,3.062717770034843,,,,,,,,,,,,,,,,,,,,,,,,
SFI23pPM,toluene,stda,8.9e-09,7.5e-09,3.821,3.418,0.403,0.278,6.680000000000001,-1.400000000000001e-09,1.400000000000001e-09,1.960000000000003e-18,1.64e-08,6.675e-17,-8.045757490560675,-8.119186407719209,0.8426966292134831,,,,,,,,,,,,,,,,,,,,,,,,
SFI23pPM,toluene,stddft,-7.34e-08,-3.8e-08,3.765,3.395,0.3700000000000001,0.2219,6.680000000000001,3.539999999999999e-08,3.539999999999999e-08,1.2531599999999994e-15,-1.114e-07,2.7892e-15,-7.133712660915805,-7.419075024324381,0.5177111716621254,,,,,,,,,,,,,,,,,,,,,,,,
SFI34pPM,gas,stda,5.43e-08,5.9e-09,3.75,3.384,0.3660000000000001,0.3884,6.5680000000000005,-4.84e-08,4.84e-08,2.3425600000000003e-15,6.02e-08,3.2037e-16,-7.26440110030182,-8.221848749616356,0.1086556169429097,,,,,,,,,,,,,,,,,,,,,,,,
SFI34pPM,gas,stddft,-6.72e-08,-5.74e-08,3.694,3.362,0.3319999999999998,0.311,6.5680000000000005,9.800000000000008e-09,9.800000000000008e-09,9.604000000000015e-17,-1.246e-07,3.85728e-15,-7.171984935776023,-7.2403321553103694,0.8541666666666665,,,,,,,,,,,,,,,,,,,,,,,,
SFI34pPM,toluene,stda,5.6e-08,8.85e-08,3.751,3.385,0.3660000000000001,0.3399,6.588000000000001,3.2500000000000006e-08,3.2500000000000006e-08,1.0562500000000004e-15,1.445e-07,4.956e-15,-7.251037138743839,-7.052566278112949,1.580357142857143,,,,,,,,,,,,,,,,,,,,,,,,
SFI34pPM,toluene,stddft,1.35e-08,2.12e-08,3.694,3.364,0.33,0.2751,6.588000000000001,7.700000000000001e-09,7.700000000000001e-09,5.929000000000002e-17,3.47e-08,2.862e-16,-7.866461091629782,-7.671620396561262,1.5703703703703704,,,,,,,,,,,,,,,,,,,,,,,,
SFPC,gas,stda,1.8e-09,4.21e-08,3.257,2.918,0.3389999999999999,0.0398,6.189000000000001,4.03e-08,4.03e-08,1.6240899999999997e-15,4.39e-08,7.578e-17,-8.721246399047171,-7.374687549038327,23.38888888888889,,,,,,,,,,,,,,,,,,,,,,,,
SFPC,gas,stddft,-1.33e-08,-4.4e-09,3.22,2.891,0.3290000000000002,0.0332,6.189000000000001,8.9e-09,8.9e-09,7.921000000000001e-17,-1.77e-08,5.852e-17,-7.872895201635193,-8.346787486224656,0.3308270676691729,,,,,,,,,,,,,,,,,,,,,,,,
SFPC,toluene,stda,3.81e-08,-3.97e-08,3.82,3.396,0.4239999999999999,0.4811,7.061,-7.78e-08,7.78e-08,6.052839999999999e-15,-1.600000000000001e-09,-1.5125699999999998e-15,-7.4179366370882915,-7.400116927926312,-1.041994750656168,,,,,,,,,,,,,,,,,,,,,,,,
SFPC,toluene,stddft,-5.32e-08,-1.49e-08,3.764,3.378,0.3859999999999997,0.379,7.061,3.83e-08,3.83e-08,1.46689e-15,-6.81e-08,7.9268e-16,-7.273272790973428,-7.823908740944319,0.2800751879699248,,,,,,,,,,,,,,,,,,,,,,,,
SFX-bPy,gas,stda,2.45e-08,-1.467e-07,4.067,3.468,0.5990000000000002,0.5808,7.194,-1.712e-07,1.712e-07,2.930944e-14,-1.2220000000000002e-07,-3.59415e-15,-7.609064892896621,-6.833273944419949,-5.987755102040817,,,,,,,,,,,,,,,,,,,,,,,,
SFX-bPy,gas,stddft,1.74e-08,3.18e-08,4.018,3.425,0.593,0.5258,7.194,1.44e-08,1.44e-08,2.0736e-16,4.9200000000000004e-08,5.5332e-16,-7.756961951313706,-7.496209316942819,1.827586206896552,,,,,,,,,,,,,,,,,,,,,,,,
SFX-bPy,toluene,stda,5.2e-08,-5.39e-08,4.073,3.466,0.6070000000000002,0.5407,7.166999999999999,-1.059e-07,1.059e-07,1.121481e-14,-1.899999999999997e-09,-2.8028e-15,-7.283162276700476,-7.267606240177032,-1.0365384615384614,,,,,,,,,,,,,,,,,,,,,,,,
SFX-bPy,toluene,stddft,-1.2e-09,2.12e-08,4.024,3.421,0.6030000000000002,0.4935,7.166999999999999,2.24e-08,2.24e-08,5.017600000000001e-16,2e-08,-2.544e-17,-8.886056647693163,-7.671620396561262,-17.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,
SIR-A,gas,stda,-2e-10,1e-09,3.329,3.329,0.0,0.0,5.744999999999999,1.2e-09,1.2e-09,1.44e-18,8e-10,-2e-19,-9.522878745280336,-8.958607314841775,-5.0,,,,,,,,,,,,,,,,,,,,,,,,
SIR-A,gas,stddft,8e-10,7.6e-09,3.328,3.328,0.0,0.0,5.744999999999999,6.8000000000000005e-09,6.8000000000000005e-09,4.624000000000001e-17,8.4e-09,6.0800000000000015e-18,-9.045757490560677,-8.113509274827518,9.5,,,,,,,,,,,,,,,,,,,,,,,,
SIR-A,toluene,stda,-6e-10,-5e-10,3.131,3.131,0.0,0.0001,5.536999999999999,9.999999999999995e-11,9.999999999999995e-11,9.999999999999992e-21,-1.1e-09,3.0000000000000004e-19,-9.154901959985745,-9.221848749616356,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,
SIR-A,toluene,stddft,0.0,-1.3e-09,3.13,3.13,0.0,0.0001,5.536999999999999,-1.3e-09,1.3e-09,1.6900000000000004e-18,-1.3e-09,-0.0,-10.0,-8.853871964321762,1.0,,,,,,,,,,,,,,,,,,,,,,,,
SIR-B,gas,stda,5.7e-09,-2.8e-09,3.264,3.253,0.0109999999999996,0.0009,5.659,-8.5e-09,8.5e-09,7.225e-17,2.9e-09,-1.5959999999999998e-17,-8.236572006437063,-8.537602002101044,-0.4912280701754385,,,,,,,,,,,,,,,,,,,,,,,,
SIR-B,gas,stddft,-1.9e-09,5.1e-09,3.263,3.249,0.0139999999999997,0.0008,5.659,7e-09,7e-09,4.9e-17,3.2e-09,-9.69e-18,-8.698970004336019,-8.2839966563652,-2.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,
SIR-B,toluene,stda,2e-09,3e-10,3.086,3.083,0.0029999999999996,0.0005,5.465000000000001,-1.7e-09,1.7e-09,2.8900000000000004e-18,2.3e-09,6.000000000000002e-19,-8.67778070526608,-9.397940008672036,0.15,,,,,,,,,,,,,,,,,,,,,,,,
SIR-B,toluene,stddft,6.4e-09,1.18e-08,3.085,3.082,0.0030000000000001,0.0005,5.465000000000001,5.3999999999999996e-09,5.3999999999999996e-09,2.916e-17,1.82e-08,7.552e-17,-8.187086643357144,-7.924453038607469,1.84375,,,,,,,,,,,,,,,,,,,,,,,,
SIR-C,gas,stda,1.71e-08,1.85e-08,3.272,3.258,0.0139999999999997,0.0029,5.676000000000001,1.399999999999999e-09,1.399999999999999e-09,1.959999999999998e-18,3.56e-08,3.1635e-16,-7.764471553092451,-7.730487055782084,1.0818713450292397,,,,,,,,,,,,,,,,,,,,,,,,
SIR-C,gas,stddft,-1.26e-08,5.5e-09,3.27,3.256,0.0140000000000002,0.0027,5.676000000000001,1.81e-08,1.81e-08,3.2761e-16,-7.100000000000001e-09,-6.93e-17,-7.896196279044043,-8.2518119729938,-0.4365079365079364,,,,,,,,,,,,,,,,,,,,,,,,
SIR-C,toluene,stda,-1.1e-09,1.78e-08,3.11,3.111,-0.0010000000000003,0.0008,5.499,1.89e-08,1.89e-08,3.5721000000000004e-16,1.67e-08,-1.958e-17,-8.920818753952375,-7.747146969020107,-16.181818181818183,,,,,,,,,,,,,,,,,,,,,,,,
SIR-C,toluene,stddft,-3.4e-09,1.71e-08,3.11,3.11,0.0,0.0007,5.499,2.05e-08,2.05e-08,4.2025000000000007e-16,1.37e-08,-5.814000000000001e-17,-8.455931955649724,-7.764471553092451,-5.029411764705883,,,,,,,,,,,,,,,,,,,,,,,,
SPAC-FO,gas,stda,1.29e-08,2.7e-09,2.69,2.469,0.221,0.1317,5.051,-1.02e-08,1.02e-08,1.0403999999999995e-16,1.56e-08,3.4830000000000003e-17,-7.886056647693163,-8.55284196865778,0.2093023255813953,,,,,,,,,,,,,,,,,,,,,,,,
SPAC-FO,gas,stddft,-3.84e-08,-4.57e-08,2.671,2.461,0.2099999999999999,0.1135,5.051,-7.299999999999999e-09,7.299999999999999e-09,5.328999999999999e-17,-8.409999999999999e-08,1.75488e-15,-7.414539270491499,-7.339134521996131,1.1901041666666667,,,,,,,,,,,,,,,,,,,,,,,,
SPAC-FO,toluene,stda,2.8e-09,-5.53e-08,2.661,2.436,0.2250000000000001,0.1367,4.991999999999999,-5.81e-08,5.81e-08,3.37561e-15,-5.25e-08,-1.5484e-16,-8.537602002101044,-7.25649023527157,-19.75,,,,,,,,,,,,,,,,,,,,,,,,
SPAC-FO,toluene,stddft,-2.02e-08,4.26e-08,2.641,2.427,0.2139999999999999,0.1182,4.991999999999999,6.279999999999999e-08,6.279999999999999e-08,3.943839999999999e-15,2.24e-08,-8.605199999999999e-16,-7.692503962086787,-7.369572124974976,-2.108910891089109,,,,,,,,,,,,,,,,,,,,,,,,
SPBAC-PH,gas,stda,4.48e-08,-7.2e-09,3.378,2.768,0.6100000000000003,0.2293,6.698,-5.2e-08,5.2e-08,2.7039999999999998e-15,3.76e-08,-3.2255999999999996e-16,-7.347753658996677,-8.136677139879543,-0.1607142857142857,,,,,,,,,,,,,,,,,,,,,,,,
