Molecule,Environment,Transition,Method,Overlap_1_2,Status
DV-3CzCN,toluene,S0S1,stddft,-0.0000000257,Success
DV-3CzCN,toluene,S0T1,stda,-0.0000000788,Success
DV-3CzCN,toluene,S0T1,stddft,0.0000001267,Success
DVCz-2CzCN,gas,S0S1,stda,0.0000000522,Success
DVCz-2CzCN,gas,S0S1,stddft,0.0000000253,Success
DVCz-2CzCN,gas,S0T1,stda,-0.0000000320,Success
DVCz-2CzCN,gas,S0T1,stddft,0.0000000876,Success
DVCz-2CzCN,toluene,S0S1,stda,-0.0000000135,Success
DVCz-2CzCN,toluene,S0S1,stddft,0.0000000975,Success
DVCz-2CzCN,toluene,S0T1,stda,0.0000000727,Success
DVCz-2CzCN,toluene,S0T1,stddft,-0.0000000538,Success
ECDPTT,gas,S0S1,stda,0.0000000501,Success
ECDPTT,gas,S0S1,stddft,-0.0000000456,Success
ECDPTT,gas,S0T1,stda,0.0000000616,Success
ECDPTT,gas,S0T1,stddft,0.0000000334,Success
ECDPTT,toluene,S0S1,stda,0.0000000331,Success
ECDPTT,toluene,S0S1,stddft,0.0000000457,Success
ECDPTT,toluene,S0T1,stda,0.0000001095,Success
ECDPTT,toluene,S0T1,stddft,0.0000000169,Success
E-o-DHMPA,gas,S0S1,stda,-0.0000001506,Success
E-o-DHMPA,gas,S0S1,stddft,-0.0000001195,Success
E-o-DHMPA,gas,S0T1,stda,0.0000000320,Success
E-o-DHMPA,gas,S0T1,stddft,0.0000000747,Success
E-o-DHMPA,toluene,S0S1,stda,-0.0000001031,Success
E-o-DHMPA,toluene,S0S1,stddft,-0.0000000056,Success
E-o-DHMPA,toluene,S0T1,stda,0.0000000768,Success
E-o-DHMPA,toluene,S0T1,stddft,0.0000000734,Success
Et3SiH,gas,S0S1,stda,-0.0000000187,Success
Et3SiH,gas,S0S1,stddft,0.0000000104,Success
Et3SiH,gas,S0T1,stda,0.0000000963,Success
Et3SiH,gas,S0T1,stddft,-0.0000000342,Success
Et3SiH,toluene,S0S1,stda,-0.0000000015,Success
Et3SiH,toluene,S0S1,stddft,0.0000000903,Success
Et3SiH,toluene,S0T1,stda,-0.0000000425,Success
Et3SiH,toluene,S0T1,stddft,0.0000001278,Success
ethylacetate,gas,S0S1,stda,-0.0000000022,Success
ethylacetate,gas,S0S1,stddft,0.0000000293,Success
ethylacetate,gas,S0T1,stda,-0.0000000190,Success
ethylacetate,gas,S0T1,stddft,-0.0000000491,Success
ethylacetate,toluene,S0S1,stda,0.0000000451,Success
ethylacetate,toluene,S0S1,stddft,0.0000000005,Success
ethylacetate,toluene,S0T1,stda,-0.0000000179,Success
ethylacetate,toluene,S0T1,stddft,-0.0000000238,Success
F2AcBO,gas,S0S1,stda,-0.0000000025,Success
F2AcBO,gas,S0S1,stddft,-0.0000000061,Success
F2AcBO,gas,S0T1,stda,-0.0000000289,Success
F2AcBO,gas,S0T1,stddft,-0.0000000051,Success
F2AcBO,toluene,S0S1,stda,0.0000000044,Success
F2AcBO,toluene,S0S1,stddft,0.0000000365,Success
F2AcBO,toluene,S0T1,stda,-0.0000000062,Success
F2AcBO,toluene,S0T1,stddft,0.0000000064,Success
F-2CzB,gas,S0S1,stda,-0.0000000673,Success
F-2CzB,gas,S0S1,stddft,-0.0000000220,Success
F-2CzB,gas,S0T1,stda,0.0000000899,Success
F-2CzB,gas,S0T1,stddft,-0.0000000325,Success
F-2CzB,toluene,S0S1,stda,0.0000000373,Success
F-2CzB,toluene,S0S1,stddft,0.0000000235,Success
F-2CzB,toluene,S0T1,stda,-0.0000000094,Success
F-2CzB,toluene,S0T1,stddft,0.0000000381,Success
F2PA,gas,S0S1,stda,-0.0000000490,Success
F2PA,gas,S0S1,stddft,0.0000000069,Success
F2PA,gas,S0T1,stda,-0.0000000262,Success
F2PA,gas,S0T1,stddft,-0.0000000030,Success
F2PA,toluene,S0S1,stda,-0.0000000339,Success
F2PA,toluene,S0S1,stddft,-0.0000000353,Success
F2PA,toluene,S0T1,stda,-0.0000000530,Success
F2PA,toluene,S0T1,stddft,0.0000000183,Success
FAC,gas,S0S1,stda,-0.0000000474,Success
FAC,gas,S0S1,stddft,-0.0000000285,Success
FAC,gas,S0T1,stda,-0.0000000436,Success
FAC,gas,S0T1,stddft,-0.0000001009,Success
FAC,toluene,S0S1,stda,0.0000000344,Success
FAC,toluene,S0S1,stddft,0.0000001367,Success
FAC,toluene,S0T1,stda,0.0000000459,Success
FAC,toluene,S0T1,stddft,-0.0000000024,Success
FAPbCl3,gas,S0S1,stda,-0.0000000496,Success
FAPbCl3,gas,S0S1,stddft,0.0000001527,Success
FAPbCl3,gas,S0T1,stda,0.0000000099,Success
FAPbCl3,gas,S0T1,stddft,-0.0000001341,Success
FAPbCl3,toluene,S0S1,stda,-0.0000000631,Success
FAPbCl3,toluene,S0S1,stddft,0.0000000444,Success
FAPbCl3,toluene,S0T1,stda,-0.0000000481,Success
FAPbCl3,toluene,S0T1,stddft,-0.0000000263,Success
FDQPXZ,gas,S0S1,stda,-0.0000000046,Success
FDQPXZ,gas,S0S1,stddft,0.0000000282,Success
FDQPXZ,gas,S0T1,stda,-0.0000000286,Success
FDQPXZ,gas,S0T1,stddft,0.0000000057,Success
FDQPXZ,toluene,S0S1,stda,0.0000000089,Success
FDQPXZ,toluene,S0S1,stddft,0.0000000060,Success
FDQPXZ,toluene,S0T1,stda,0.0000000127,Success
FDQPXZ,toluene,S0T1,stddft,0.0000000278,Success
Fene,gas,S0S1,stda,0.0000000035,Success
Fene,gas,S0S1,stddft,-0.0000000114,Success
Fene,gas,S0T1,stda,-0.0000000466,Success
Fene,gas,S0T1,stddft,0.0000000014,Success
Fene,toluene,S0S1,stda,-0.0000000088,Success
Fene,toluene,S0S1,stddft,-0.0000000009,Success
Fene,toluene,S0T1,stda,-0.0000000326,Success
Fene,toluene,S0T1,stddft,-0.0000000018,Success
Fens,gas,S0S1,stda,-0.0000000105,Success
Fens,gas,S0S1,stddft,0.0000000046,Success
Fens,gas,S0T1,stda,-0.0000000338,Success
Fens,gas,S0T1,stddft,0.0000000161,Success
Fens,toluene,S0S1,stda,-0.0000000070,Success
Fens,toluene,S0S1,stddft,0.0000000066,Success
Fens,toluene,S0T1,stda,-0.0000000221,Success
Fens,toluene,S0T1,stddft,-0.0000000379,Success
FlCz,gas,S0S1,stda,-0.0000000072,Success
FlCz,gas,S0S1,stddft,0.0000000202,Success
FlCz,gas,S0T1,stda,-0.0000000305,Success
FlCz,gas,S0T1,stddft,-0.0000000706,Success
FlCz,toluene,S0S1,stda,0.0000000160,Success
FlCz,toluene,S0S1,stddft,-0.0000000022,Success
FlCz,toluene,S0T1,stda,-0.0000000143,Success
FlCz,toluene,S0T1,stddft,-0.0000000046,Success
FSF4A,gas,S0S1,stda,0.0000000012,Success
FSF4A,gas,S0S1,stddft,0.0000000128,Success
FSF4A,gas,S0T1,stda,-0.0000000052,Success
FSF4A,gas,S0T1,stddft,-0.0000000694,Success
FSF4A,toluene,S0S1,stda,0.0000000271,Success
FSF4A,toluene,S0S1,stddft,0.0000000124,Success
FSF4A,toluene,S0T1,stda,0.0000000849,Success
FSF4A,toluene,S0T1,stddft,0.0000000800,Success
FTAT-FBO,gas,S0S1,stda,0.0000000622,Success
FTAT-FBO,gas,S0S1,stddft,0.0000000766,Success
FTAT-FBO,gas,S0T1,stda,0.0000000070,Success
FTAT-FBO,gas,S0T1,stddft,0.0000002018,Success
FTAT-FBO,toluene,S0S1,stda,-0.0000000529,Success
FTAT-FBO,toluene,S0S1,stddft,0.0000000645,Success
FTAT-FBO,toluene,S0T1,stda,-0.0000001175,Success
FTAT-FBO,toluene,S0T1,stddft,-0.0000000703,Success
H4TCPE,gas,S0S1,stda,0.0000000061,Success
H4TCPE,gas,S0S1,stddft,-0.0000000066,Success
H4TCPE,gas,S0T1,stda,-0.0000000701,Success
H4TCPE,gas,S0T1,stddft,0.0000000230,Success
H4TCPE,toluene,S0S1,stda,0.0000000040,Success
H4TCPE,toluene,S0S1,stddft,-0.0000001089,Success
H4TCPE,toluene,S0T1,stda,-0.0000000287,Success
H4TCPE,toluene,S0T1,stddft,-0.0000000366,Success
HAP-3MF,gas,S0S1,stda,0.0000000025,Success
HAP-3MF,gas,S0S1,stddft,-0.0000000183,Success
HAP-3MF,gas,S0T1,stda,-0.0000000256,Success
HAP-3MF,gas,S0T1,stddft,0.0000000125,Success
HAP-3MF,toluene,S0S1,stda,-0.0000000406,Success
HAP-3MF,toluene,S0S1,stddft,0.0000000085,Success
HAP-3MF,toluene,S0T1,stda,0.0000000358,Success
HAP-3MF,toluene,S0T1,stddft,0.0000000255,Success
HDP,gas,S0S1,stda,0.0000000004,Success
HDP,gas,S0S1,stddft,-0.0000000003,Success
HDP,gas,S0T1,stda,0.0000000828,Success
HDP,gas,S0T1,stddft,0.0000000191,Success
HDP,toluene,S0S1,stda,-0.0000000001,Success
HDP,toluene,S0S1,stddft,0.0000000006,Success
HDP,toluene,S0T1,stda,-0.0000000386,Success
HDP,toluene,S0T1,stddft,0.0000000196,Success
HITPE,gas,S0S1,stda,0.0000000012,Success
HITPE,gas,S0S1,stddft,-0.0000001179,Success
HITPE,gas,S0T1,stda,-0.0000001702,Success
HITPE,gas,S0T1,stddft,-0.0000000017,Success
HITPE,toluene,S0S1,stda,0.0000000204,Success
HITPE,toluene,S0S1,stddft,0.0000000824,Success
HITPE,toluene,S0T1,stda,0.0000000464,Success
HITPE,toluene,S0T1,stddft,0.0000000950,Success
HPIPXZ,gas,S0S1,stda,-0.0000000805,Success
HPIPXZ,gas,S0S1,stddft,0.0000000180,Success
HPIPXZ,gas,S0T1,stda,0.0000000232,Success
HPIPXZ,gas,S0T1,stddft,0.0000000612,Success
HPIPXZ,toluene,S0S1,stda,0.0000000658,Success
HPIPXZ,toluene,S0S1,stddft,-0.0000000365,Success
HPIPXZ,toluene,S0T1,stda,0.0000000231,Success
HPIPXZ,toluene,S0T1,stddft,0.0000000487,Success
HPVAnt,gas,S0S1,stda,0.0000000499,Success
HPVAnt,gas,S0S1,stddft,0.0000001605,Success
HPVAnt,gas,S0T1,stda,-0.0000000338,Success
HPVAnt,gas,S0T1,stddft,0.0000001008,Success
HPVAnt,toluene,S0S1,stda,0.0000000076,Success
HPVAnt,toluene,S0S1,stddft,0.0000000774,Success
HPVAnt,toluene,S0T1,stda,-0.0000000638,Success
HPVAnt,toluene,S0T1,stddft,0.0000001885,Success
IABTCN,gas,S0S1,stda,0.0000000219,Success
IABTCN,gas,S0S1,stddft,0.0000001000,Success
IABTCN,gas,S0T1,stda,-0.0000000870,Success
IABTCN,gas,S0T1,stddft,-0.0000000957,Success
IABTCN,toluene,S0S1,stda,-0.0000000055,Success
IABTCN,toluene,S0S1,stddft,-0.0000000450,Success
IABTCN,toluene,S0T1,stda,0.0000000392,Success
IABTCN,toluene,S0T1,stddft,0.0000000428,Success
ICBNTrz4,gas,S0S1,stda,-0.0000000130,Success
ICBNTrz4,gas,S0S1,stddft,-0.0000000237,Success
ICBNTrz4,gas,S0T1,stda,0.0000000202,Success
ICBNTrz4,gas,S0T1,stddft,-0.0000000024,Success
ICBNTrz4,toluene,S0S1,stda,0.0000000053,Success
ICBNTrz4,toluene,S0S1,stddft,-0.0000000292,Success
ICBNTrz4,toluene,S0T1,stda,-0.0000000139,Success
ICBNTrz4,toluene,S0T1,stddft,0.0000001016,Success
ICz-2,gas,S0S1,stda,-0.0000000027,Success
ICz-2,gas,S0S1,stddft,-0.0000000315,Success
ICz-2,gas,S0T1,stda,-0.0000000050,Success
ICz-2,gas,S0T1,stddft,0.0000000863,Success
ICz-2,toluene,S0S1,stda,0.0000000055,Success
ICz-2,toluene,S0S1,stddft,0.0000000182,Success
ICz-2,toluene,S0T1,stda,-0.0000000512,Success
ICz-2,toluene,S0T1,stddft,-0.0000000413,Success
ICZ,gas,S0S1,stda,0.0000000055,Success
ICZ,gas,S0S1,stddft,-0.0000000375,Success
ICZ,gas,S0T1,stda,0.0000000326,Success
ICZ,gas,S0T1,stddft,0.0000001322,Success
ICZ,toluene,S0S1,stda,-0.0000000385,Success
ICZ,toluene,S0S1,stddft,-0.0000000249,Success
ICZ,toluene,S0T1,stda,0.0000000397,Success
ICZ,toluene,S0T1,stddft,-0.0000000206,Success
IDAC-MCO,gas,S0S1,stda,-0.0000000568,Success
IDAC-MCO,gas,S0S1,stddft,-0.0000000440,Success
IDAC-MCO,gas,S0T1,stda,0.0000001004,Success
IDAC-MCO,gas,S0T1,stddft,0.0000000631,Success
IDAC-MCO,toluene,S0S1,stda,0.0000000280,Success
IDAC-MCO,toluene,S0S1,stddft,0.0000001204,Success
IDAC-MCO,toluene,S0T1,stda,-0.0000000427,Success
IDAC-MCO,toluene,S0T1,stddft,-0.0000000044,Success
IDFL-2DPA,gas,S0S1,stda,0.0000000126,Success
IDFL-2DPA,gas,S0S1,stddft,0.0000000081,Success
IDFL-2DPA,gas,S0T1,stda,-0.0000000942,Success
IDFL-2DPA,gas,S0T1,stddft,0.0000001248,Success
IDFL-2DPA,toluene,S0S1,stda,-0.0000000639,Success
IDFL-2DPA,toluene,S0S1,stddft,0.0000000085,Success
IDFL-2DPA,toluene,S0T1,stda,0.0000000242,Success
IDFL-2DPA,toluene,S0T1,stddft,0.0000000409,Success
ImPy-1,gas,S0S1,stda,0.0000000829,Success
ImPy-1,gas,S0S1,stddft,0.0000000343,Success
ImPy-1,gas,S0T1,stda,0.0000002443,Success
ImPy-1,gas,S0T1,stddft,0.0000000332,Success
ImPy-1,toluene,S0S1,stda,-0.0000000147,Success
ImPy-1,toluene,S0S1,stddft,-0.0000000892,Success
ImPy-1,toluene,S0T1,stda,-0.0000000150,Success
ImPy-1,toluene,S0T1,stddft,-0.0000000616,Success
ImPy-2,gas,S0S1,stda,0.0000000118,Success
ImPy-2,gas,S0S1,stddft,-0.0000000091,Success
ImPy-2,gas,S0T1,stda,-0.0000000508,Success
ImPy-2,gas,S0T1,stddft,0.0000000354,Success
ImPy-2,toluene,S0S1,stda,-0.0000000701,Success
ImPy-2,toluene,S0S1,stddft,-0.0000000407,Success
ImPy-2,toluene,S0T1,stda,-0.0000000085,Success
ImPy-2,toluene,S0T1,stddft,0.0000000078,Success
ImPy-3,gas,S0S1,stda,-0.0000000164,Success
ImPy-3,gas,S0S1,stddft,0.0000001217,Success
ImPy-3,gas,S0T1,stda,-0.0000000165,Success
ImPy-3,gas,S0T1,stddft,0.0000000275,Success
ImPy-3,toluene,S0S1,stda,0.0000000196,Success
ImPy-3,toluene,S0S1,stddft,-0.0000000716,Success
ImPy-3,toluene,S0T1,stda,-0.0000000628,Success
ImPy-3,toluene,S0T1,stddft,-0.0000000781,Success
indenoacridine,gas,S0S1,stda,0.0000000106,Success
indenoacridine,gas,S0S1,stddft,-0.0000000117,Success
indenoacridine,gas,S0T1,stda,0.0000000479,Success
indenoacridine,gas,S0T1,stddft,0.0000001033,Success
indenoacridine,toluene,S0S1,stda,-0.0000000355,Success
indenoacridine,toluene,S0S1,stddft,0.0000000289,Success
indenoacridine,toluene,S0T1,stda,-0.0000000525,Success
indenoacridine,toluene,S0T1,stddft,0.0000000347,Success
InDM,gas,S0S1,stda,0.0000001010,Success
InDM,gas,S0S1,stddft,-0.0000000125,Success
InDM,gas,S0T1,stda,0.0000000083,Success
InDM,gas,S0T1,stddft,-0.0000001143,Success
InDM,toluene,S0S1,stda,0.0000000250,Success
InDM,toluene,S0S1,stddft,0.0000000504,Success
InDM,toluene,S0T1,stda,0.0000000695,Success
InDM,toluene,S0T1,stddft,-0.0000000032,Success
IpCm-PhBzAc,gas,S0S1,stda,0.0000001260,Success
IpCm-PhBzAc,gas,S0S1,stddft,0.0000000912,Success
IpCm-PhBzAc,gas,S0T1,stda,0.0000000259,Success
IpCm-PhBzAc,gas,S0T1,stddft,-0.0000000412,Success
IpCm-PhBzAc,toluene,S0S1,stda,0.0000000918,Success
IpCm-PhBzAc,toluene,S0S1,stddft,0.0000000271,Success
IpCm-PhBzAc,toluene,S0T1,stda,-0.0000000707,Success
IpCm-PhBzAc,toluene,S0T1,stddft,0.0000000244,Success
IP-PPI,gas,S0S1,stda,0.0000000311,Success
IP-PPI,gas,S0S1,stddft,-0.0000000673,Success
IP-PPI,gas,S0T1,stda,-0.0000000788,Success
IP-PPI,gas,S0T1,stddft,-0.0000000414,Success
IP-PPI,toluene,S0S1,stda,-0.0000000563,Success
IP-PPI,toluene,S0S1,stddft,0.0000000440,Success
IP-PPI,toluene,S0T1,stda,-0.0000001606,Success
IP-PPI,toluene,S0T1,stddft,-0.0000000995,Success
IPTAC,gas,S0S1,stda,-0.0000000020,Success
IPTAC,gas,S0S1,stddft,0.0000000013,Success
IPTAC,gas,S0T1,stda,-0.0000001107,Success
IPTAC,gas,S0T1,stddft,0.0000000359,Success
IPTAC,toluene,S0S1,stda,0.0000000237,Success
IPTAC,toluene,S0S1,stddft,0.0000000063,Success
IPTAC,toluene,S0T1,stda,0.0000000675,Success
IPTAC,toluene,S0T1,stddft,0.0000001509,Success
IQ-oTPA,gas,S0S1,stda,-0.0000000006,Success
IQ-oTPA,gas,S0S1,stddft,-0.0000000058,Success
IQ-oTPA,gas,S0T1,stda,-0.0000000023,Success
IQ-oTPA,gas,S0T1,stddft,0.0000000021,Success
IQ-oTPA,toluene,S0S1,stda,0.0000000007,Success
IQ-oTPA,toluene,S0S1,stddft,-0.0000000021,Success
IQ-oTPA,toluene,S0T1,stda,-0.0000000085,Success
IQ-oTPA,toluene,S0T1,stddft,0.0000000071,Success
IQ-Se,gas,S0S1,stda,-0.0000000800,Success
IQ-Se,gas,S0S1,stddft,0.0000000605,Success
IQ-Se,gas,S0T1,stda,-0.0000000171,Success
IQ-Se,gas,S0T1,stddft,0.0000000537,Success
IQ-Se,toluene,S0S1,stda,-0.0000000274,Success
IQ-Se,toluene,S0S1,stddft,-0.0000000261,Success
IQ-Se,toluene,S0T1,stda,0.0000000501,Success
IQ-Se,toluene,S0T1,stddft,-0.0000000245,Success
iTPBI-CN,gas,S0S1,stda,0.0000000480,Success
iTPBI-CN,gas,S0S1,stddft,-0.0000000061,Success
iTPBI-CN,gas,S0T1,stda,0.0000000438,Success
iTPBI-CN,gas,S0T1,stddft,-0.0000000069,Success
iTPBI-CN,toluene,S0S1,stda,0.0000000612,Success
iTPBI-CN,toluene,S0S1,stddft,-0.0000000022,Success
iTPBI-CN,toluene,S0T1,stda,-0.0000000255,Success
iTPBI-CN,toluene,S0T1,stddft,0.0000000855,Success
LEt,gas,S0S1,stda,-0.0000000469,Success
LEt,gas,S0S1,stddft,0.0000000068,Success
LEt,gas,S0T1,stda,0.0000001015,Success
LEt,gas,S0T1,stddft,-0.0000001319,Success
LEt,toluene,S0S1,stda,0.0000001471,Success
LEt,toluene,S0S1,stddft,-0.0000000928,Success
LEt,toluene,S0T1,stda,0.0000000200,Success
LEt,toluene,S0T1,stddft,-0.0000001122,Success
LiPr,gas,S0S1,stda,0.0000000310,Success
LiPr,gas,S0S1,stddft,0.0000000191,Success
LiPr,gas,S0T1,stda,0.0000001188,Success
LiPr,gas,S0T1,stddft,-0.0000000222,Success
LiPr,toluene,S0S1,stda,0.0000000277,Success
LiPr,toluene,S0S1,stddft,0.0000000168,Success
LiPr,toluene,S0T1,stda,0.0000001163,Success
LiPr,toluene,S0T1,stddft,-0.0000000672,Success
m2Cz2Trz,gas,S0S1,stda,-0.0000000040,Success
m2Cz2Trz,gas,S0S1,stddft,-0.0000000118,Success
m2Cz2Trz,gas,S0T1,stda,0.0000000363,Success
m2Cz2Trz,gas,S0T1,stddft,-0.0000000695,Success
m2Cz2Trz,toluene,S0S1,stda,0.0000000139,Success
m2Cz2Trz,toluene,S0S1,stddft,0.0000000350,Success
m2Cz2Trz,toluene,S0T1,stda,-0.0000000741,Success
m2Cz2Trz,toluene,S0T1,stddft,-0.0000000661,Success
mAP,gas,S0S1,stda,0.0000000520,Success
mAP,gas,S0S1,stddft,-0.0000001217,Success
mAP,gas,S0T1,stda,0.0000000652,Success
mAP,gas,S0T1,stddft,-0.0000000628,Success
mAP,toluene,S0S1,stda,0.0000000270,Success
mAP,toluene,S0S1,stddft,-0.0000000396,Success
mAP,toluene,S0T1,stda,-0.0000000076,Success
mAP,toluene,S0T1,stddft,-0.0000000102,Success
MBF,gas,S0S1,stda,-0.0000000517,Success
MBF,gas,S0S1,stddft,-0.0000000189,Success
MBF,gas,S0T1,stda,-0.0000000067,Success
MBF,gas,S0T1,stddft,0.0000000189,Success
MBF,toluene,S0S1,stda,0.0000000199,Success
MBF,toluene,S0S1,stddft,0.0000000525,Success
MBF,toluene,S0T1,stda,0.0000000266,Success
MBF,toluene,S0T1,stddft,0.0000000403,Success
mCBP,gas,S0S1,stda,-0.0000000225,Success
mCBP,gas,S0S1,stddft,-0.0000000025,Success
mCBP,gas,S0T1,stda,-0.0000000028,Success
mCBP,gas,S0T1,stddft,0.0000000533,Success
mCBP,toluene,S0S1,stda,-0.0000000287,Success
mCBP,toluene,S0S1,stddft,-0.0000000448,Success
mCBP,toluene,S0T1,stda,-0.0000000715,Success
mCBP,toluene,S0T1,stddft,0.0000000233,Success
m-CF3PIBI,gas,S0S1,stda,0.0000000478,Success
m-CF3PIBI,gas,S0S1,stddft,0.0000000588,Success
m-CF3PIBI,gas,S0T1,stda,-0.0000000447,Success
m-CF3PIBI,gas,S0T1,stddft,-0.0000000143,Success
m-CF3PIBI,toluene,S0S1,stda,0.0000000340,Success
m-CF3PIBI,toluene,S0S1,stddft,0.0000000292,Success
m-CF3PIBI,toluene,S0T1,stda,-0.0000000194,Success
m-CF3PIBI,toluene,S0T1,stddft,-0.0000001578,Success
mCP-BmPy,gas,S0S1,stda,-0.0000000005,Success
mCP-BmPy,gas,S0S1,stddft,0.0000000980,Success
mCP-BmPy,gas,S0T1,stda,-0.0000000261,Success
mCP-BmPy,gas,S0T1,stddft,-0.0000000102,Success
mCP-BmPy,toluene,S0S1,stda,0.0000000367,Success
mCP-BmPy,toluene,S0S1,stddft,0.0000000362,Success
mCP-BmPy,toluene,S0T1,stda,-0.0000000072,Success
mCP-BmPy,toluene,S0T1,stddft,-0.0000000327,Success
mCP-BP-DMAC,gas,S0S1,stda,0.0000000635,Success
mCP-BP-DMAC,gas,S0S1,stddft,0.0000000829,Success
mCP-BP-DMAC,gas,S0T1,stda,0.0000000659,Success
mCP-BP-DMAC,gas,S0T1,stddft,0.0000000160,Success
mCP-BP-DMAC,toluene,S0S1,stda,-0.0000000144,Success
mCP-BP-DMAC,toluene,S0S1,stddft,0.0000000606,Success
mCP-BP-DMAC,toluene,S0T1,stda,-0.0000000168,Success
mCP-BP-DMAC,toluene,S0T1,stddft,-0.0000000637,Success
mCP,gas,S0S1,stda,-0.0000000229,Success
mCP,gas,S0S1,stddft,-0.0000001067,Success
mCP,gas,S0T1,stda,0.0000000333,Success
mCP,gas,S0T1,stddft,0.0000000657,Success
mCP-Ph,gas,S0S1,stda,0.0000000035,Success
mCP-Ph,gas,S0S1,stddft,-0.0000000918,Success
mCP-Ph,gas,S0T1,stda,-0.0000000473,Success
mCP-Ph,gas,S0T1,stddft,0.0000000089,Success
mCP-Ph,toluene,S0S1,stda,0.0000000289,Success
mCP-Ph,toluene,S0S1,stddft,-0.0000000061,Success
mCP-Ph,toluene,S0T1,stda,0.0000000622,Success
mCP-Ph,toluene,S0T1,stddft,-0.0000000078,Success
mCP-Py,gas,S0S1,stda,0.0000000037,Success
mCP-Py,gas,S0S1,stddft,0.0000000053,Success
mCP-Py,gas,S0T1,stda,-0.0000000634,Success
mCP-Py,gas,S0T1,stddft,-0.0000000109,Success
mCP-Py,toluene,S0S1,stda,0.0000000750,Success
mCP-Py,toluene,S0S1,stddft,-0.0000000089,Success
mCP-Py,toluene,S0T1,stda,0.0000000240,Success
mCP-Py,toluene,S0T1,stddft,0.0000000400,Success
mCP,toluene,S0S1,stda,-0.0000000504,Success
mCP,toluene,S0S1,stddft,0.0000000108,Success
mCP,toluene,S0T1,stda,-0.0000000078,Success
mCP,toluene,S0T1,stddft,-0.0000000984,Success
m-CzCNDMT,gas,S0S1,stda,-0.0000000310,Success
m-CzCNDMT,gas,S0S1,stddft,0.0000000209,Success
m-CzCNDMT,gas,S0T1,stda,0.0000000008,Success
m-CzCNDMT,gas,S0T1,stddft,0.0000000160,Success
m-CzCNDMT,toluene,S0S1,stda,-0.0000000056,Success
m-CzCNDMT,toluene,S0S1,stddft,-0.0000000140,Success
m-CzCNDMT,toluene,S0T1,stda,0.0000000456,Success
m-CzCNDMT,toluene,S0T1,stddft,-0.0000000023,Success
m-CZ-DPS-DMAC,gas,S0S1,stda,0.0000000037,Success
m-CZ-DPS-DMAC,gas,S0S1,stddft,-0.0000000185,Success
m-CZ-DPS-DMAC,gas,S0T1,stda,-0.0000000536,Success
m-CZ-DPS-DMAC,gas,S0T1,stddft,0.0000000446,Success
m-CZ-DPS-DMAC,toluene,S0S1,stda,0.0000000042,Success
m-CZ-DPS-DMAC,toluene,S0S1,stddft,-0.0000001054,Success
m-CZ-DPS-DMAC,toluene,S0T1,stda,-0.0000000207,Success
m-CZ-DPS-DMAC,toluene,S0T1,stddft,-0.0000000459,Success
MCZ-P2-DTM,gas,S0S1,stda,-0.0000000126,Success
MCZ-P2-DTM,gas,S0S1,stddft,-0.0000000074,Success
MCZ-P2-DTM,gas,S0T1,stda,0.0000000725,Success
MCZ-P2-DTM,gas,S0T1,stddft,-0.0000000353,Success
MCZ-P2-DTM,toluene,S0S1,stda,0.0000000629,Success
MCZ-P2-DTM,toluene,S0S1,stddft,-0.0000000238,Success
MCZ-P2-DTM,toluene,S0T1,stda,0.0000000007,Success
MCZ-P2-DTM,toluene,S0T1,stddft,-0.0000000260,Success
mCz-TAn-CN,gas,S0S1,stda,0.0000000756,Success
mCz-TAn-CN,gas,S0S1,stddft,0.0000001015,Success
mCz-TAn-CN,gas,S0T1,stda,-0.0000000173,Success
mCz-TAn-CN,gas,S0T1,stddft,0.0000000017,Success
mCz-TAn-CN,toluene,S0S1,stda,0.0000002080,Success
mCz-TAn-CN,toluene,S0S1,stddft,0.0000000138,Success
mCz-TAn-CN,toluene,S0T1,stda,0.0000000509,Success
mCz-TAn-CN,toluene,S0T1,stddft,0.0000000231,Success
m-DHMPA,gas,S0S1,stda,-0.0000000405,Success
m-DHMPA,gas,S0S1,stddft,0.0000000020,Success
m-DHMPA,gas,S0T1,stda,0.0000000666,Success
m-DHMPA,gas,S0T1,stddft,-0.0000000464,Success
m-DHMPA,toluene,S0S1,stda,0.0000000426,Success
m-DHMPA,toluene,S0S1,stddft,0.0000000012,Success
m-DHMPA,toluene,S0T1,stda,-0.0000000409,Success
m-DHMPA,toluene,S0T1,stddft,0.0000000358,Success
MDP3FL,gas,S0S1,stda,0.0000000210,Success
MDP3FL,gas,S0S1,stddft,-0.0000000370,Success
MDP3FL,gas,S0T1,stda,-0.0000000024,Success
MDP3FL,gas,S0T1,stddft,0.0000000877,Success
MDP3FL,toluene,S0S1,stda,-0.0000000221,Success
MDP3FL,toluene,S0S1,stddft,0.0000000723,Success
MDP3FL,toluene,S0T1,stda,0.0000000069,Success
MDP3FL,toluene,S0T1,stddft,-0.0000000161,Success
mDPBPZ-DPXZ,gas,S0S1,stda,0.0000000155,Success
mDPBPZ-DPXZ,gas,S0S1,stddft,0.0000000012,Success
mDPBPZ-DPXZ,gas,S0T1,stda,-0.0000000448,Success
mDPBPZ-DPXZ,gas,S0T1,stddft,0.0000000672,Success
mDPBPZ-DPXZ,toluene,S0S1,stda,-0.0000000307,Success
mDPBPZ-DPXZ,toluene,S0S1,stddft,-0.0000000253,Success
mDPBPZ-DPXZ,toluene,S0T1,stda,-0.0000000399,Success
