molecule,Delta_E_ST_eV,S1_energy_eV,T1_energy_eV,S1_S_he,T1_S_he,Delta_S_he,Abs_Delta_S_he,S1_CT_number,T1_CT_number,Delta_CT_number,Abs_Delta_CT_number,S1_Lambda_D,S1_Lambda_A,T1_Lambda_D,T1_Lambda_A,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,S1_Delta_r,T1_Delta_r,Delta_Delta_r,Abs_Delta_Delta_r,S1_hole_on_A,S1_particle_on_D,T1_hole_on_A,T1_particle_on_D,Char_diff_squared,S_NTO_sum,S_NTO_product,S_NTO_ratio,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Log_Abs_S1,Log_Abs_T1,S1_overlap,T1_overlap
HITPE,0.7559999999999998,0.16247733747790524,0.0,0.016800988800203587,0.0241416476355433,0.0,0.0029358686034955768,0.0,0.0,0.0,0.0,0.0,0.009277935633484113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026465281200907683,0.0,0.0,0.0,0.014475038793925204,0.011195553964677162,0.008130197419904343,0.016274613420065625,0.0,0.0,0.0,0.0
HPIPXZ,0.548,0.17575849340384136,-0.11574824196698262,0.0,0.0,0.0,0.0,0.0,0.0,0.0009091431439611639,0.0,0.0,0.0018559424800298902,0.0,0.0,0.0,0.0,0.0,-0.009166588141464633,0.007899067838674957,0.004129670187594925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347707972831652,0.002294148078696157,0.0,0.0,0.0,0.00906715310581818,0.0
HPVAnt,1.1100000000000003,0.0,0.579226563625631,0.008042201888285852,0.015185494723745155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011321007287701674,0.0,0.0,0.0,0.004935592897803515,0.0,0.0,0.0,0.007164478437794414,0.0,0.0,0.0,0.0,0.0,0.0032693238737894537,0.0,0.00725399632303054,0.0,0.005415998958058351,0.0,0.0,0.0,0.0,0.004618206112859569,0.0,0.0,0.0
IABTCN,0.581,-0.2580584846570622,0.3624578185611743,0.0,0.005998512983549004,0.0,0.0,0.002684146134955823,0.0,0.0,0.004514071032840785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004265668966459518,0.0009460396047584526,0.002223103463575286,0.0,0.0013912489454452356,0.0,0.0,0.0,0.0,0.012757548137552864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICBNTrz4,0.3409999999999997,0.11619023055382109,-0.21430671266437643,-0.0027273726518466635,-0.009009118037448343,0.0,0.0,0.0,0.0,0.0,-0.0011127522624531602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024200945295373383,0.0,0.008031133715982049,-0.0029982396240158388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007086354633474562,0.0,0.0,0.0,-0.001318166563768644,0.0,0.0,0.0
ICZ,0.5670000000000002,-0.10177948893973977,0.18883907849572729,0.0,0.0,0.0,0.006018635117873598,0.0,0.0014665035858551208,0.0,0.0046179751357590115,0.0,0.0,0.003277705784224783,0.0,0.0,0.0,0.0,0.0,0.004497848700409476,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034275112551234305,0.0,0.0,0.0,0.0,0.0,0.004473881049080721,0.0,0.0,-0.0050827966835802485,0.0,0.0,0.0
ICz-2,0.2219999999999999,0.2726883854382035,-0.3945389341216485,0.0,0.0,0.0,0.0,0.0,0.0,-0.012235695980771247,-0.022054853017101413,0.0,0.0,0.0,0.0,0.0,0.0,-0.010273761374995555,-0.008948122630596227,0.0,0.0,0.0,0.0,0.0,-0.007105196212889594,-0.004070894022169813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013692510417664517,-0.021912241451242778,0.0,0.0
IDAC-MCO,0.5249999999999999,-0.05734964826881786,0.1024922587295977,0.003729081866568024,0.0,0.0,0.004244486530819473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005109218166527299,0.0009193405636702123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001465477202475512,0.008437090527845852,0.0,0.0,0.0,0.004697975294988319,0.0028126848324270645,0.0,0.0,0.0,0.0
IDFL-2DPA,0.3169999999999997,-0.3065534857003042,0.19975217864424658,-0.010177971028964755,-0.008728305627645252,-0.0023359027308593808,0.0,0.0,0.0,-0.0020120034556203306,0.0,0.0,0.0,0.00023757583052864834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010399982266443017,0.0,0.0,0.0,0.0,-0.005874791304184931,-0.00105263381681156,0.0,0.0,0.0,0.0,0.0
IP-PPI,0.5760000000000001,0.25601291874069654,-0.17600182009131676,0.0078972739435646,0.005213847154592693,0.002935520960050503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005121788007365416,0.0,0.0,0.0,0.0,0.0011245617736275336,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900857107650026,0.009183395983396465,0.007631181416345901,0.0,0.0,0.0,0.0,0.0,0.0
IPTAC,0.669,-0.2591954175818079,0.4038393041031344,0.008244040184416905,0.017520513686202447,0.0,0.0,0.0,0.003564632460770073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005926158691023269,0.0,0.0,0.011616870537703047,0.0,0.0,0.0018412354658423721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006710133978267522,0.0,0.0,0.0,0.0,0.0,0.0050488935630144454,0.0,0.0
IQ-Se,0.7919999999999998,0.10442930470176438,0.13550739997389652,0.007014991699397601,0.017306465201484645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00976614335073385,0.009424905606100627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012778231309807628,0.008762058347931256,0.0,0.011107522044132184,0.0,0.011928663320433904,0.0
IQ-oTPA,-0.0020000000000002,-0.47781108749976936,0.13896124051228018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032159031997171317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007172034974606944,0.0,0.0,0.0,0.0,0.0,0.0,-0.010686121245192245,0.0,-0.0047655451648242,0.0,-0.02656247245546192,-0.017877805366079535,0.0,0.0,-0.010751112276727981,-0.02578717128846047,0.0,0.0
ImPy-1,0.6339999999999999,0.0,0.08698250076509949,0.0,0.0,0.006729547595392059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116660438982788,0.0,0.0,0.008169926446853604,0.0,0.018945188609187313,0.027677048782795973,0.0,0.0,0.0,0.0,0.005976025941150311,0.003364384707824473,0.0,0.006553494624763565,0.004607500093268187
ImPy-2,0.6299999999999999,-0.1248148116382092,0.25168494094405225,0.0,0.005450026501047623,0.0,0.0037333126411249547,0.0,0.0,0.0,0.0035258352822151173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006009582476475668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010194983300455197,0.005230349754886938,0.0005717733836471326,0.0,0.0,0.0,0.00478181241217819
ImPy-3,0.653,-0.19496934123663123,0.35371351078621677,0.0,0.003663230702157142,0.0,0.0029899397109842815,0.0,0.0,0.0,0.0,0.0,0.0,0.0011036705418789872,0.0,0.0,0.0,0.0,0.00561891032889149,0.0,-0.0009446632511313359,0.0,0.0,0.001883358369519734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015870334390561545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InDM,0.6280000000000001,0.2127489379796548,-0.13640595580855655,0.0,0.0,0.0031350067309117687,0.0,0.0,0.0,0.024877130683511765,0.0,0.0,0.0,0.0,0.0,0.01606864227683147,0.0,0.0,0.0,0.0,0.014949554106462658,0.0,0.0,0.0,0.0,0.007804328199746912,0.007225697781025979,0.0,0.0,0.0,0.008557077627916049,0.0,0.0,0.005007214624752489,0.0,0.0,0.0,0.0,0.0
IpCm-PhBzAc,0.6590000000000003,0.2129853220347304,-0.06916324179407439,0.0,0.0,0.0,0.005815723360689066,0.0,0.0,0.0,0.0,0.0,0.0,0.003935871693522992,0.0,0.0,0.0,0.0,0.0052190847952057196,0.0,0.0,0.0,0.0,0.004671232157427182,0.0,0.0,0.0,0.0,0.0,0.013096856498283321,0.0,0.011768740739375935,0.0,0.003985501862375035,0.0,0.0,0.0,0.002844115575857896,0.0
LEt,0.1900000000000004,0.651629828847474,-0.8417473011919537,0.0,0.0,0.0,-0.02162948035761414,0.0,0.0,0.0,0.0,0.0,0.0,-0.002560340393986951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012973471797615021,-0.01141160205858653,0.0,-0.005665492850071508,-0.026533362950393727,0.0,0.0,0.0,-0.002567007599703229,0.0,-5.48568002035211e-05
LiPr,0.1829999999999998,0.703418944602602,-0.8823881918025175,-0.018301568972134925,0.0,0.0,-0.03808225604129489,0.0,0.0,0.0,-0.011336636616877607,0.0,0.0,-0.0075327003459842515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005144182144876856,0.0,0.022981688343071655,0.0,0.0,0.0,0.0,-0.01221162662471767,-0.01209454373591587,0.0,0.0,0.0
MBF,0.298,-0.28628666403985026,0.23040922361371638,0.0,0.0,0.0,-0.012207719901463967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002475198806805266,0.0,-0.01114549111209509,0.0,-0.014005818270201578,-0.023518551391610854,-0.008897368567232729,0.0,-0.003533843350861903,0.0,0.0,0.0,0.0,0.0,0.0,-0.014470299945187648,0.0,0.0,0.0,0.0,0.0,0.0
MCZ-P2-DTM,0.4120000000000003,0.1320889798272897,-0.16649364080776768,0.0,-0.006440605931578522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043640795726346965,0.0,0.0,0.0,-0.0016690836123237434,0.0067489981546277715,0.0,0.0,0.0,0.0,0.0,0.0,-0.003452614219447249,0.0,0.0,0.008108150807480223,0.0,0.0,0.0,-0.0024687122684794397,-0.006554101997651162,0.0,0.0
MDP3FL,0.427,0.1270842898244325,-0.15714018389559936,0.008527044741209777,0.0,-0.003888041428277151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003414229961903988,0.0,0.0,0.0,0.0,-0.006577066447296117,0.0,0.0,0.0,0.0,0.0,-0.002449195770464631,0.0,0.0,-0.002953933794215027,0.0,0.03581030087669295,0.0,0.0,0.0,0.0,-0.011786765751956058,0.0,0.0
MOF,0.4660000000000002,0.6685797218920639,-0.6724879058943205,0.0,0.0,0.0,0.004842690705614189,0.0,-0.0060019738166390306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029215506242050698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013707215780058379,0.0,0.0,0.0,0.00913305560979833,0.010407931525659563,-0.005891272986332759,0.0,0.0,0.004076257242584272
MPA,0.3609999999999997,-0.24615288564154228,0.18402118879796084,0.0,0.0,0.0,0.0,0.0,0.005271248280267746,0.0,0.0,-0.004896003520948804,0.0,-0.0029665368613492255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004966138357678628,0.0,0.0,0.0,0.0,0.0,-0.007164323259959963,-0.009487886354476876,0.0,0.0,0.006591567746389239,-0.00302655912376866,0.0,0.0
MPAc,0.5289999999999999,0.4666466630451499,-0.4390763457510729,0.0,0.0,0.002800201167437469,0.0,0.002078505690598024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150334993643635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003529741910306834,0.0,0.0,0.0,0.0,0.0,0.018542755340116516,0.0,0.0,0.00107326983339139,0.002778413115186762,0.0,0.0027364111472552148
MPPA,0.3570000000000002,-0.38330788463343957,0.34857896392792587,-0.00509101452118634,0.0,0.0,-0.005375504410697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003676071520578034,0.0,0.0,-0.006330475528550289,0.0,-0.004994878713541484,-0.027825145458381034,0.0,0.0,-0.0062246857303349295,-0.012888548202808178,0.0,0.0
Me-DMAC,0.1709999999999998,0.0644394077512475,-0.22240840390615788,-0.01973358812306215,0.0,0.0,-0.01984826796603463,0.0,0.0,0.0,-0.009515906639692344,0.0,0.0,-0.004246573514422175,-0.006823316154386109,0.0,0.0,0.0,-0.005924697880122899,0.0,0.0,0.0,0.010863322125160196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014072872805941548,0.0,0.0,0.0,0.0,0.0,0.0
Me-DOC,0.5629999999999997,0.03347941447130315,0.04575314380901571,0.0031289775450740096,-0.004452672867040223,0.0,0.007011640928846306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007348162495451672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038640502479572467,-0.005499448169269727,0.0,0.0,0.002095324900365858,0.0,-0.007426937974339513,0.0
Me-MOC,0.5130000000000003,0.1281435525741654,-0.08747993693454446,0.0,-0.004927135151131239,-0.0074669617669914125,0.0036974713205022627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026428748715893327,0.0,0.0,0.004500552181987136,0.003050595735928098,0.0018596055956824511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004748228001965339,0.0,0.0,0.0
Me2ACBO,0.431,-0.03424859366585047,0.024078311720814025,-0.004033725494459267,0.0,0.005388995628087576,0.0,-0.008336671264757747,0.0,0.0,0.009276223919679036,0.0,0.0,0.0,0.0,0.0,-0.004062073380784601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006223216521692988,0.0,0.0,0.0,0.0,0.0,-0.0017821111503528077,0.0,-0.013294653408220997,0.0,0.0,0.0,0.0,0.0,0.0
MeCZ-TRZ,0.4359999999999999,0.3449975606734327,-0.3622401492018279,0.0,-0.005766966540463267,0.0,0.005448134782445907,0.001002371508600134,0.0028490865200501703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002513424243209712,0.0,0.0,0.0,0.0,0.0037479965430319783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034016161956826312,0.0,0.0,0.0,0.0,-0.004289153647616162,0.0,0.0
MeOCzPCN,0.6039999999999996,0.018720513059042158,0.09018399962474084,0.0,0.0,0.008134810663725477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031237060072732137,0.0,0.0,0.0,0.004503690202295546,0.0,0.0,0.0,0.0,0.0054634960922291245,0.0,0.0,0.003676920481024423,0.0,0.0,0.0,0.010037374889530637,0.0,0.0,0.01103404304688192,0.0,0.0,0.0,0.0,0.0,0.001702017955457767
N-B,0.2560000000000002,0.44264999019048207,-0.5879271979418136,-0.007414874555802253,0.0,0.0,0.0,-0.006054952904073675,0.0,0.0,0.0,0.0,-0.007794894432939329,-0.0026559546872737417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006693676749844739,0.0,0.0,0.0,-0.00304433867022712,0.0,0.0,-0.0037973982090014832,-0.005142088185091528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-BPyIA,0.936,-0.19083147796329752,0.5602317584847848,0.016291857379627035,0.029923820542564216,0.0,0.0,0.0,0.0,0.0063876560842164865,0.0,0.0,0.0,0.0,0.0,0.0034775040749423594,0.0,0.0,0.0,0.0076747959255977815,0.0,0.0,0.0,0.0,0.0,0.003499566209744854,0.0,0.0,0.0,0.012401198002225871,0.0,0.007940113584479838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA-TNA,0.6640000000000001,-0.2097354008989492,0.3770345767876447,0.0,0.014645811055755546,0.0,0.0,0.005309242273814448,0.0,0.0,0.0,0.006705836134180827,0.003129435288412906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005324912137692591,0.0,0.0,0.0036635235887659875,0.0,0.0,0.0,0.0,0.0,0.0,0.026055960440931978,-0.0161149401917125,0.0,0.0,0.0,0.0,0.0,0.0
NAI–BiFA,0.552,-0.6138993427744612,0.728603527258585,-0.0030577740934486504,-0.004762100377863733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026234713272468846,0.0,0.0,0.009135224625700555,0.0,0.0,0.0,0.0,-0.003365500303137052,0.0,0.0,0.0,0.01263796533696381,-0.011651390742064574,0.0,0.0,0.0,0.0,0.0,-0.0025053977622452586
NAI–PhBiFA,0.5609999999999999,-0.12397446944306108,0.21095184366958109,0.006304293101678299,0.01886106678432936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038804763474606647,0.0,0.004455578096268757,0.0,0.0,0.0012992161918393105,0.0,0.0,0.0,-0.0048089541565071725,0.0,0.0,0.0,0.02172959993460967,-0.021888995873927557,0.0,0.0,0.0,0.0,0.0,0.0
NAQ3,0.4010000000000002,-0.4722755527030936,0.4964022521962673,-0.005104883703472196,-0.025874267842865107,-0.0032578337776986064,0.0,0.0,0.0,-0.006499038048408806,-0.008324913815139529,0.0,0.0069681942759109855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027761969598201794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021952053996497738,0.0,0.0,0.0,0.0,0.0,0.0
NDN,0.3920000000000003,0.16227161498259393,-0.2033752026468046,0.0,0.0,0.0,0.0,0.0,0.012483061705943386,0.0,0.0,0.0,0.0,-0.014127503895717423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004915613922197065,0.0,-0.007368554717331384,0.0,0.0,0.0,0.0,-0.0067219596348540534,0.0,0.02084535816451546,0.0,-0.009078083545353765,0.0,0.0,0.0,-0.00202770372335886
NIDPA-1,0.4830000000000001,-0.3151102606530134,0.3407986651703448,0.0,0.0,0.0,0.0,0.003172126067799858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006013316979715203,0.0,0.0,0.0,0.0,-0.00502206702342628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005046317845411175,0.016140133855264284,0.0,0.0,-0.011151906797896634,-0.004439770466882568,0.0,0.0038520312639875112,0.0,0.0,0.0
NIDPA-2,0.4259999999999997,-0.3195251050774162,0.30532733357160813,-0.003650586997196878,-0.013787279611255086,0.0,0.007867871132729333,-0.0036587969541627316,-0.0021630256182695166,0.0,0.0,0.0,0.0,0.0,0.00097948135329215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004856127643204413,0.0,0.0,0.0,0.0,-0.004562018817679169,0.0,0.0,0.0,0.0,0.0,0.0
NPE-AcDPS,0.6019999999999999,0.29854516891775823,-0.2217039464361251,0.0,0.0,0.0,0.0,0.0,0.0,0.0042163350931757135,0.0,0.0,0.0,0.001921312161180514,0.0033957992810527606,0.008175022230800744,0.0,0.002542918181968251,0.0,0.0,0.0,0.0,0.003896743274573226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028918623078456312,0.0,0.0,0.0,0.008126214824758468,0.0,0.0
Na-DMAC,0.447,0.024717596823022638,-0.030140674791174858,-0.017298852452430777,0.020139268616250237,0.024180313143480566,0.02470457712412606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018435198806631185,0.0,-0.017656386165458914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004576218754495725,0.0,0.0,0.0,0.0,-0.006573758457812636,0.0,0.0
NyDPAc,0.3610000000000002,0.17078527370716243,-0.2482391081893655,0.005404831790740124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2627175681404986e-05,-0.003767685821933292,0.0,0.0,0.0,0.0,0.0,-0.003345528451321755,0.0,0.0,0.0,0.0,-0.0037207296591542896,0.009303164584248545,0.0,0.0,-0.006461317828784255,-0.002621284122068685,0.0,0.0,0.0,0.0,0.0,0.0
NyDPO,0.3049999999999997,-0.14448789707287288,0.07359609944115429,-0.018689690916931866,0.0,0.0,-0.010418465944967845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003275523090621041,0.0,0.0,-0.008314481890730877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005073544233408466,0.0,0.0,0.0,0.0,0.0,0.016442292923994906,-0.03175776459334683,0.0,0.0,-0.007052507935736899,0.0,0.0,0.0
OCzBN,0.4899999999999997,0.04009344385911157,-0.04351734617296724,0.001860136158947059,0.0,0.0,0.0,0.0,0.0,0.0,0.0019358091143914236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000564583163647196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010091672094433658,0.0,0.002217207963900397,0.0,0.0,0.0023596716784065647,-0.0008940154872257401,0.0,0.0,0.012169400925821635,0.0
OPDPO,0.3169999999999997,-0.27503512257381907,0.2336126124701866,-0.06117399829318918,0.0,0.0,0.0,-0.007289388673727691,0.0,0.0,0.0,-0.003942769523022988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011075797676302441,0.0,0.03471697123662154,0.0,0.0,0.0,0.0,0.0,0.0,-0.017995116092961064,-0.016310470568388344,0.0,-0.012444267786844139,0.0,0.0,0.0
OXD-7,0.7850000000000001,0.5205536284525673,-0.3071580593106897,0.022942337678775543,0.0,0.0,0.0,0.0,0.003979632160784245,0.0027604321014005184,0.016200679668390165,0.0,0.0,0.0,0.0046789237891395885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184887609134398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228108600005222,0.020836686918052124,0.0,0.0,0.0,0.0,0.0,0.0
Oxd-bCZ,0.4260000000000001,0.2832195518232707,-0.3262546241253991,0.010486624239193105,0.023579289472133454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028169117117862,0.0,0.0,0.0,0.0,0.0,-0.00485842592264844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046325533451320455,0.0,-0.005839441767378329,0.0,0.014652706523101742,0.0,0.0,0.0,-0.005232441513355288,0.0,0.0,0.0
P3C,0.907,0.016819860455326862,0.26755430612469716,0.011735272808741393,0.047030999942924964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014709775466210408,0.02072460521770296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019972828984840547,0.0,0.0,0.014895753971397753,0.0165751704880845,0.0,0.0,0.013026337424207612
P4CzCN–BCz,0.867,0.3339196057708164,-0.2064686686931828,0.0,0.061207488609602415,0.0,0.0,0.0,0.0,0.03736031731834374,0.026056972578175408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03615294494547135,0.0,0.020168002794780954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03145276193155134,0.018797923730530276,0.0,0.0,0.04480073670203161,0.0
PAB,0.4519999999999999,-0.24300744971188004,0.24578120984361415,-0.005287986309141402,-0.019973163551753596,0.0,0.0065339305785144615,0.0,0.0,0.0,-0.0026599977501696637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003974114101599816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032957866916920203,0.0,-0.0032633918613362073,0.0026136708074932374,0.0,0.0,0.0
PABP,1.0620000000000005,-0.01502902692581938,0.07548063900992469,0.0,0.0,0.0,0.0,0.0,0.008539852525841185,0.0,0.0,0.0,-0.010799161326760887,0.0,0.0,0.0,0.0,-0.010624879012317633,0.0,-0.019392075931383077,0.029886941881959058,0.0,0.0,0.0,0.0,0.0,0.0,-0.060803051754313796,0.0,-0.039950203908343314,0.0,0.016645547909550088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBICT,0.4060000000000001,0.021235154196244464,-0.03906452430751037,0.0,0.005594537854495409,0.0,0.0,0.0,0.0,0.0069742070489276576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006520285928753331,0.0,0.0,0.0,0.0,0.0015079657550943915,0.0,0.006184620649919604,0.0,0.0,0.0,0.005113001735587492,0.0,0.0,0.0,0.007118499662425678,0.0,0.0,0.0,0.012723513596377094,0.0
PBTPA,0.484,-0.2806531557245109,0.31563029149636407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006597649604603521,0.0,0.0,0.0,0.0,0.0,0.0035808167961712267,0.0,0.0,0.0,0.0,-0.006028242007937396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006046495276585136,0.024358762678650562,-0.011628110411343194,0.0,-0.0024465884051125555,-0.0029830246318872356,0.0,0.0,0.0
PCBP,0.4569999999999998,0.25642382796397084,-0.25754450817358393,0.008661754077321305,-0.012278297092116926,-0.00920059398368475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003142371433906229,0.0205991521826872,0.0,0.0,0.0062602173801005806,0.0,0.0,0.0033459546185621316,-0.006645490165870679,0.0,0.0
PCDMB,0.3620000000000001,-0.31641436355327157,0.25368890734777644,0.0,-0.00432646614156351,0.0,0.0,0.0,0.0,0.0,0.0,-0.004409177596429528,0.0,0.0,0.0,0.0,0.0,-0.0017301823938669554,0.0,0.0,0.0,0.0,0.0,-0.004465865263357225,0.0,0.0,0.0,-0.004802472480618228,0.0,0.0,-0.0025655256471183757,-0.012154558645645745,0.0,-0.004583274926521757,0.0,0.0,0.0,0.0,0.0
PCTXO,0.3349999999999999,0.08625596378759262,-0.1848824559299443,0.0,0.0,0.0,0.0,0.0,-0.0040562651984989454,0.0,0.0,0.0,-0.0033908923549592985,0.0,0.0,0.0,-0.0029645873310075455,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025827841038941397,0.0,0.0,0.0,-0.006867391948696454,0.0,-0.009346041453026198,0.0,-0.014066945208828044,-0.011755330860420537,0.0,0.0,0.0,0.0,0.0,0.0
PDA-DP,0.5429999999999997,0.2632297480183571,-0.21262338982703544,0.004720486518017817,0.0,0.0,0.006220374948188865,0.0,0.0,0.0,0.0,0.0,0.0012330605611505945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019793334026906337,0.00144277904626211,0.0,0.0,0.0,0.0008317998127254228,0.0,0.0,0.0,0.0,0.0,0.0037689732423248786,0.008688006948241683,0.0,0.0,0.0,0.0,0.0,0.0
