CID,SMILES,MW,n_aromatic_rings,n_heteroatoms,n_rotatable_bonds,has_donor,has_acceptor
1076206,CC(=O)N1c2ccccc2NC2=C(C(=O)C[C@@H](c3ccc(C)cc3)C2)[C@H]1c1cccnc1,423.52,3,5,2,True,True
1076207,CC(=O)N1c2ccccc2NC2=C(C(=O)C[C@H](c3ccc(C)cc3)C2)[C@@H]1c1cccnc1,423.52,3,5,2,True,True
1076208,CC(=O)N1c2ccccc2NC2=C(C(=O)C[C@@H](c3ccc(C)cc3)C2)[C@@H]1c1cccnc1,423.52,3,5,2,True,True
1076209,COc1ccc([C@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@@H]3c2cccnc2)cc1,497.55,3,8,6,True,True
1076210,COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@@H]3c2cccnc2)cc1,497.55,3,8,6,True,True
1076211,COc1ccc([C@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@H]3c2cccnc2)cc1,497.55,3,8,6,True,True
1076212,COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@H]3c2cccnc2)cc1,497.55,3,8,6,True,True
1076242,COc1ccc(Nc2nc(N)nc(CN3CCN(c4ccc(F)cc4)CC3)n2)cc1,409.47,3,8,6,True,True
1076243,COc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)cc1,391.48,3,8,6,True,True
1076713,Cc1cc(/C=C2/C(=O)NC(=O)N(c3cccc(F)c3)C2=O)c(C)n1-c1cccnc1,404.4,3,7,3,True,True
1076774,Cc1cc(/C=C2/C(=O)NC(=O)N(c3ccc4c(c3)OCO4)C2=O)c(C)n1-c1cccnc1,430.42,3,9,3,True,True
1076800,Cc1cc(/C=C2\C(=O)NC(=S)N(c3ccccc3F)C2=O)c(C)n1-c1cccnc1,420.47,3,7,3,True,True
1076801,Cc1cc(/C=C2/C(=O)NC(=S)N(c3ccccc3F)C2=O)c(C)n1-c1cccnc1,420.47,3,7,3,True,True
1076818,Cc1cc(C=C(C#N)C#N)c(C)n1-c1ccc(N2CCOCC2)cc1,332.41,2,5,3,True,True
1076822,N#CCn1cc(/C=C2/C(=O)NC(=O)N(c3ccc(Cl)cc3)C2=O)c2ccccc21,404.81,3,7,3,True,True
1077065,CN(C1=NS(=O)(=O)c2ccccc21)c1ccc(OC(=O)c2cccnc2)cc1,393.42,3,8,3,True,True
1077182,N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Br)cc4C3=O)cc2)cc1,419.23,3,5,3,True,True
1077222,CCN(CC)c1ccc(Nc2cc(C)c(C#N)c3nc4ccccc4n23)cc1,369.47,4,5,5,True,True
1077237,CNc1nc(Nc2ccc(C)cc2)nc(N(c2ccccc2)c2ccccc2)n1,382.47,4,6,6,True,True
1077238,COC(=O)CNc1nc(Cl)nc(N(c2ccccc2)c2ccccc2)n1,369.81,3,7,6,True,True
1077240,Cc1cc(C)n(-c2nc(N(c3ccccc3)c3ccccc3)nc(-n3nc(C)cc3C)n2)n1,436.52,5,8,5,True,True
1077241,CNc1nc(OCC(F)(F)C(F)F)nc(N(c2ccccc2)c2ccccc2)n1,407.37,3,6,8,True,True
1077242,Cc1cc(C)n(-c2nc(OCC(F)(F)F)nc(N(c3ccccc3)c3ccccc3)n2)n1,440.43,4,7,6,True,True
1078339,CCN1C(=C(C#N)c2nc(C#N)c(C#N)nc2N2CCOCC2)Nc2ccccc21,398.43,2,9,3,True,True
1078350,CN1C(=C(C#N)c2nc(C#N)c(C#N)nc2N2CCCC2)Nc2ccccc21,368.4,2,8,2,True,True
1078371,CCOc1ccccc1N1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,404.52,3,9,5,True,True
1078506,COc1cc(C(=O)N(Cc2cc3ccccc3[nH]c2=O)c2ccccc2)cc(OC)c1OC,444.49,4,7,7,True,True
1078507,O=C(c1cccnc1)N(Cc1cc2ccccc2[nH]c1=O)c1ccccc1,355.4,4,5,4,True,True
1078508,Cc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)c2cccnc2)cc1,369.42,4,5,4,True,True
1078509,COc1ccccc1N(Cc1cc2ccccc2[nH]c1=O)C(=O)c1cc(OC)c(OC)c(OC)c1,474.51,4,8,8,True,True
1078510,COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,474.51,4,8,8,True,True
1078511,CCOc1ccc(N(Cc2cc3ccccc3[nH]c2=O)C(=O)c2cccnc2)cc1,399.45,4,6,6,True,True
1078512,COc1ccccc1N(Cc1cc2cccc(C)c2[nH]c1=O)C(=O)c1cc(OC)c(OC)c(OC)c1,488.54,4,8,8,True,True
1078513,COc1ccccc1N(Cc1cc2cccc(C)c2[nH]c1=O)C(=O)c1cccnc1,399.45,4,6,5,True,True
1078514,COc1ccc(N(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,488.54,4,8,8,True,True
1078515,COc1ccc(N(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)c2cccnc2)cc1,399.45,4,6,5,True,True
1078516,Cc1ccc2cc(CN(C(=O)c3cccnc3)c3ccccc3C)c(=O)[nH]c2c1,383.45,4,5,4,True,True
1078517,CCC(=O)N(Cc1cc2ccc(C)cc2[nH]c1=O)c1ccccc1OC,350.42,3,5,5,True,True
1078518,COc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)C(=O)c2cccnc2)cc1,399.45,4,6,5,True,True
1078519,CCC(=O)N(Cc1cc2ccc(C)cc2[nH]c1=O)c1ccc(OC)cc1,350.42,3,5,5,True,True
1078520,COc1ccccc1N(Cc1cc2cc(C)ccc2[nH]c1=O)C(=O)c1cccnc1,399.45,4,6,5,True,True
1078521,COc1ccc(N(Cc2cc3cc(C)ccc3[nH]c2=O)C(=O)c2cccnc2)cc1,399.45,4,6,5,True,True
1078837,COc1ccc(N(C(=O)c2ccccn2)C2(C(=O)Nc3c(C)cccc3C)CCCCC2)cc1,457.57,3,6,6,True,True
1078838,Cc1cccc(C)c1NC(=O)C1(N(C(=O)c2ccccn2)c2ccc(O)cc2)CCCCC1,443.55,3,6,5,True,True
1078846,Cc1ccc(N(C(=O)c2ccccn2)C2(C(=O)Nc3c(C)cccc3C)CCCCC2)cc1,441.58,3,5,5,True,True
1078928,O=C1C[C@H](Sc2ncccn2)C(=O)N1c1ccc(Cl)c(Cl)c1,354.22,2,6,3,True,True
1078929,O=C1C[C@@H](Sc2ncccn2)C(=O)N1c1ccc(Cl)c(Cl)c1,354.22,2,6,3,True,True
1078932,CCOc1ccccc1N1C(=O)C[C@@H](Sc2nc(C)c3cc(OC)ccc3n2)C1=O,423.49,3,8,6,True,True
1078933,CCOc1ccccc1N1C(=O)C[C@H](Sc2nc(C)c3cc(OC)ccc3n2)C1=O,423.49,3,8,6,True,True
1078953,CCOC(=O)c1ccc(N2C(=O)C[C@@H](Sc3nc(C)cc(C)n3)C2=O)cc1,385.45,2,8,5,True,True
1078954,CCOC(=O)c1ccc(N2C(=O)C[C@H](Sc3nc(C)cc(C)n3)C2=O)cc1,385.45,2,8,5,True,True
1079345,CS(=O)(=O)N(CC(=O)N1CCCc2ccccc21)c1sc2c(c1C#N)CCCC2,429.57,2,8,4,True,True
1079541,C[C@H](Sc1nc(N)cc(N)n1)C(=O)N(c1ccccc1)c1ccccc1,365.46,3,7,5,True,True
1079542,C[C@@H](Sc1nc(N)cc(N)n1)C(=O)N(c1ccccc1)c1ccccc1,365.46,3,7,5,True,True
1079659,CCN1CCN(c2ccc(-n3c(C)nc4cc5ccccc5cc4c3=O)cc2)CC1,398.51,4,5,3,True,True
1079756,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)C(C)C)CC3)cc21,389.43,2,7,4,True,True
1079757,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)c4ccc(C)cc4)CC3)cc21,437.47,3,7,4,True,True
1079758,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)[C@H]4CCCO4)CC3)cc21,417.44,2,8,4,True,True
1079759,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)[C@@H]4CCCO4)CC3)cc21,417.44,2,8,4,True,True
1079760,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)c4ccccn4)CC3)cc21,424.43,3,8,4,True,True
1079761,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)c4cccnc4)CC3)cc21,424.43,3,8,4,True,True
1079762,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)c4ccncc4)CC3)cc21,424.43,3,8,4,True,True
1080178,CC(=O)[C@H]1C(=O)N(c2ccc(Cl)cc2)C(N)=C(C#N)[C@H]1c1cc2c(C)cc(C)cc2[nH]c1=O,460.92,3,7,3,True,True
1080179,CC(=O)[C@H]1C(=O)N(c2ccc(Cl)cc2)C(N)=C(C#N)[C@@H]1c1cc2c(C)cc(C)cc2[nH]c1=O,460.92,3,7,3,True,True
1080180,CC(=O)[C@@H]1C(=O)N(c2ccc(Cl)cc2)C(N)=C(C#N)[C@H]1c1cc2c(C)cc(C)cc2[nH]c1=O,460.92,3,7,3,True,True
1080181,CC(=O)[C@@H]1C(=O)N(c2ccc(Cl)cc2)C(N)=C(C#N)[C@@H]1c1cc2c(C)cc(C)cc2[nH]c1=O,460.92,3,7,3,True,True
1080238,COc1ccc(N2CCN(c3oc(COc4ccc(F)cc4)nc3C#N)CC2)cc1,408.43,3,7,6,True,True
1080239,COc1ccc(OCc2nc(C#N)c(N3CCN(c4ccc(OC)cc4)CC3)o2)cc1,420.47,3,8,7,True,True
1080316,CCN(CC)c1ccc(-c2nc(NC(C)=O)c3c(=O)oc4ccccc4c3n2)cc1,402.45,4,7,5,True,True
1080504,COc1ccc(N2C(=O)C[C@H](Sc3nc(C)cc(C)n3)C2=O)cc1OC,373.43,2,8,5,True,True
1080510,Cn1c(N[C@H]2CC(=O)N(c3ccc(Cl)cc3Cl)C2=O)cc(=O)n(C)c1=O,397.22,2,8,3,True,True
1080511,Cn1c(N[C@@H]2CC(=O)N(c3ccc(Cl)cc3Cl)C2=O)cc(=O)n(C)c1=O,397.22,2,8,3,True,True
1080525,CCOC(=O)c1cnc(S[C@H]2CC(=O)N(c3ccccc3)C2=O)nc1N,372.41,2,9,5,True,True
1080526,CCOC(=O)c1cnc(S[C@@H]2CC(=O)N(c3ccccc3)C2=O)nc1N,372.41,2,9,5,True,True
1080547,N#CC1=C(SCC(=O)N(c2ccccc2)c2ccccc2)NC(=O)C[C@@H]1c1ccco1,429.5,3,7,6,True,True
1080548,N#CC1=C(SCC(=O)N(c2ccccc2)c2ccccc2)NC(=O)C[C@H]1c1ccco1,429.5,3,7,6,True,True
1080599,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)Nc4ccccc4)CC3)cc21,438.46,3,8,4,True,True
1080604,CC1(C)Oc2ccc(C(=O)N3CCCC3)cc2N(Cc2cccnc2)C1=O,365.43,2,6,3,True,True
1080855,O=C(C[C@@]1(O)C(=O)N(Cc2ccccc2Cl)c2ccccc21)c1ccccn1,392.84,3,5,5,True,True
1080856,O=C(C[C@]1(O)C(=O)N(Cc2ccccc2Cl)c2ccccc21)c1ccccn1,392.84,3,5,5,True,True
1080999,COc1ccccc1N1CCN(CC(=O)Nc2sc3c(c2C#N)CCCC3)CC1,410.54,2,7,5,True,True
1081038,Cc1nc(SCC(=O)N2CC(=O)Nc3ccccc32)c2c3c(sc2n1)CCCC3,424.55,3,8,3,True,True
1081261,O=C(Nc1cc(C(F)(F)F)ccc1N1CCOCC1)c1cccnc1,351.33,2,5,3,True,True
1081766,O=C(NC1CCCCC1)[C@H](c1ccncc1)N(C(=O)C(F)(F)F)c1ccc2c(c1)OCCO2,463.46,2,7,5,True,True
1081767,O=C(NC1CCCCC1)[C@@H](c1ccncc1)N(C(=O)C(F)(F)F)c1ccc2c(c1)OCCO2,463.46,2,7,5,True,True
1082028,CCOC(=O)c1cnc(-c2ccccc2)nc1N1CCN(c2ccccc2)CC1,388.47,3,6,5,True,True
1082260,Cc1cc(/C=C(\C#N)c2ccc(F)cc2)c(C)n1-c1ccc(N2CCOCC2)cc1,401.49,3,4,4,True,True
1082261,Cc1cc(/C=C(/C#N)c2ccc(F)cc2)c(C)n1-c1ccc(N2CCOCC2)cc1,401.49,3,4,4,True,True
1082268,Cc1cc(/C=C(\C#N)C(=O)Nc2ccccc2Cl)c(C)n1-c1ccc(N2CCOCC2)cc1,460.97,3,6,5,True,True
1082269,Cc1cc(/C=C(/C#N)C(=O)Nc2ccccc2Cl)c(C)n1-c1ccc(N2CCOCC2)cc1,460.97,3,6,5,True,True
1082271,CCOc1ccc(N2C(=O)NC(=O)C(=Cc3cc(C)n(-c4cccnc4)c3C)C2=O)cc1,430.46,3,8,5,True,True
1082591,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2C1=Cc1ccc(N2CCOCC2)cc1,383.46,2,6,2,True,True
1082621,CC(C)N1C(=O)[C@H](Cc2nc3ccccc3c(=O)n2-c2ccccc2)c2ccccc21,409.49,4,5,4,True,True
1082622,CC(C)N1C(=O)[C@@H](Cc2nc3ccccc3c(=O)n2-c2ccccc2)c2ccccc21,409.49,4,5,4,True,True
1082623,CCCN1C(=O)[C@H](Cc2nc3ccccc3c(=O)n2-c2ccccc2)c2cc(C)ccc21,423.52,4,5,5,True,True
1082624,CCCN1C(=O)[C@@H](Cc2nc3ccccc3c(=O)n2-c2ccccc2)c2cc(C)ccc21,423.52,4,5,5,True,True
1082851,CN(C)c1ccc(NC(=O)CSc2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,414.56,3,8,5,True,True
1082858,Cc1sc2nc(SCC(=O)Nc3ccc(N(C)C)cc3)[nH]c(=O)c2c1C,388.52,3,8,5,True,True
1083028,Cc1cc(C)nc(SCC(=O)Nc2ccc(N(C)C)cc2)n1,316.43,2,6,5,True,True
1083051,CN(C)c1ccc(NC(=O)CSc2n[nH]c(-c3ccncc3)n2)cc1,354.44,3,8,6,True,True
1083052,CCN(CC)c1ccc(NC(=O)CSc2n[nH]c(-c3ccncc3)n2)cc1,382.49,3,8,8,True,True
1083060,Cc1cc(SCC(=O)Nc2ccc(N(C)C)cc2)nc2ccccc12,351.48,3,5,5,True,True
1083091,Cc1cccc2cc([C@H]3CC(=O)N(c4ccccc4)C(N)=C3C#N)c(Cl)nc12,388.86,3,5,2,True,True
1083092,Cc1cccc2cc([C@@H]3CC(=O)N(c4ccccc4)C(N)=C3C#N)c(Cl)nc12,388.86,3,5,2,True,True
1083116,Cn1c(=O)c2c(nc(SCC(=O)N3CCc4ccccc43)n2Cc2ccc(Cl)cc2)n(C)c1=O,495.99,4,9,5,True,True
1083156,Cn1c2c(c(=O)n(C)c1=O)N(Cc1ccc(F)cc1)[C@H](SCC(=O)N1CCCc3ccccc31)N2,495.58,3,9,5,True,True
1083165,Cn1c(=O)c2c(nc(SCC(=O)N3CC(=O)Nc4ccccc43)n2Cc2ccc(F)cc2)n(C)c1=O,508.54,4,11,5,True,True
1083287,Cc1cccnc1NC(=O)c1ccc2c(c1)C(=O)N(c1cccc([N+](=O)[O-])c1)C2=O,402.37,3,9,4,True,True
1083329,Cc1cc(CN2C(=O)c3ccccc3C2=O)cc(N2CCN(c3ccccn3)CC2)c1,412.49,3,6,4,True,True
1083713,O=C(O)c1cccnc1S[C@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1=O,372.36,2,9,4,True,True
1083714,O=C(O)c1cccnc1S[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1=O,372.36,2,9,4,True,True
1084556,CCCC(=O)N[C@@H](c1ccc(N(C)C)cc1)c1cc(Cl)c2cccnc2c1O,397.91,3,5,6,True,True
1084557,CCCC(=O)N[C@H](c1ccc(N(C)C)cc1)c1cc(Cl)c2cccnc2c1O,397.91,3,5,6,True,True
1084558,CC(C)C(=O)N[C@@H](c1ccc(N(C)C)cc1)c1cc(Cl)c2cccnc2c1O,397.91,3,5,5,True,True
1084559,CC(C)C(=O)N[C@H](c1ccc(N(C)C)cc1)c1cc(Cl)c2cccnc2c1O,397.91,3,5,5,True,True
1084792,O=C(Cn1c(Cc2ccccc2)nc2ccccc2c1=O)N1CCN(c2ccccc2)CC1,438.53,4,6,5,True,True
1084806,O=C(CSc1ncccn1)N1CCCc2ccccc21,285.37,2,5,3,True,True
1084979,CCOc1ccc(N2CC(C#N)=C3c4cc(OC)c(OC)cc4CCN3C2)cc1,391.47,2,6,5,True,True
1084982,COc1cc2c(cc1OC)C1=C(C#N)CN(c3ccc(C)c(C)c3)CN1CC2,375.47,2,5,3,True,True
1084989,CN(C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1,343.39,3,8,5,True,True
1084990,CN(C[C@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1,343.39,3,8,5,True,True
1085053,COC(=O)c1cc(C(=O)OC)cc(N2C(=O)C[C@H](Sc3nc(C)cc(C)n3)C2=O)c1,429.45,2,10,5,True,True
1085054,COC(=O)c1cc(C(=O)OC)cc(N2C(=O)C[C@@H](Sc3nc(C)cc(C)n3)C2=O)c1,429.45,2,10,5,True,True
1085059,Cc1cc2nc(S[C@H]3CC(=O)N(c4ccc(F)cc4)C3=O)nc(C)c2cc1C,395.46,3,6,3,True,True
1085060,Cc1cc2nc(S[C@@H]3CC(=O)N(c4ccc(F)cc4)C3=O)nc(C)c2cc1C,395.46,3,6,3,True,True
1085061,COc1ccc(N2C(=O)C[C@H](Sc3nc(C)c4cc(C)c(C)cc4n3)C2=O)cc1,407.5,3,7,4,True,True
1085062,COc1ccc(N2C(=O)C[C@@H](Sc3nc(C)c4cc(C)c(C)cc4n3)C2=O)cc1,407.5,3,7,4,True,True
1085063,CCOC(=O)c1ccc(N2C(=O)C[C@@H](Sc3ncccn3)C2=O)cc1,357.39,2,8,5,True,True
1085064,CCOC(=O)c1ccc(N2C(=O)C[C@H](Sc3ncccn3)C2=O)cc1,357.39,2,8,5,True,True
1085139,O=C(Cn1ccc(=O)[nH]c1=O)OCC(=O)N1c2ccccc2Sc2ccccc21,409.42,3,9,4,True,True
1085296,O=C1c2cccnc2C(=O)N1c1ccc2c(c1)OCO2,268.23,2,6,1,True,True
1085338,CN1c2ccccc2Sc2cc(C=C(C#N)C#N)ccc21,289.36,2,4,1,True,True
1085354,CN1CCN(c2nc(N3CCN(c4ccccc4)CC3)ncc2F)CC1,356.45,2,6,3,True,True
1085904,CCN(C(=O)CSc1nc(C)cc(COC)c1C#N)c1ccccc1,355.46,2,6,7,True,True
1085979,O=C(Nc1cc(C(F)(F)F)ccc1N1CCOCC1)c1cccnc1Cl,385.77,2,5,3,True,True
1085983,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccnc1Cl,350.25,2,4,3,True,True
1085987,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cccnc1,372.47,3,5,5,True,True
1085988,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cccnc1Cl,406.92,3,5,5,True,True
1086000,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1cccnc1Cl,352.22,2,5,3,True,True
1086023,Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4cccnc4Cl)cc3)CC2)cc1,434.93,3,6,4,True,True
1086029,Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cccnc3Cl)cc2)CC1,434.93,3,6,4,True,True
1086030,Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cccnc3)cc2)CC1,400.48,3,6,4,True,True
1086092,CC(=O)[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C(C#N)(C#N)[C@H]2C=Cc3ccccc3N12,408.29,2,4,2,True,True
1086096,Cc1ccc(C(=O)[C@H]2[C@H](c3ccsc3)C(C#N)(C#N)[C@@H]3C=Cc4ccccc4N32)cc1,421.53,3,5,3,True,True
1086413,CCOc1ccccc1[C@@H]1[C@@H](C(C)=O)N2c3ccccc3C=C[C@H]2C1(C#N)C#N,383.45,2,5,4,True,True
1086480,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)[C@@H]2c1ccccc1,319.41,2,4,4,True,True
1086481,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)[C@H]2c1cccc(Cl)c1,353.85,2,4,4,True,True
1086482,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)[C@@H]2c1cccc(Cl)c1,353.85,2,4,4,True,True
1086633,Cc1cc(C)n2c(SCC(=O)N3CCCc4ccccc43)nnc2n1,353.45,3,7,3,True,True
1086644,Cc1cc(C)n2c(SCC(=O)N3CC(=O)Nc4ccccc43)nnc2n1,368.42,3,9,3,True,True
1086646,Cc1ccnc(NCc2ccc(N(C)C)cc2)c1,241.34,2,3,4,True,True
1087089,CC(=O)Nc1cccc(Oc2cc(C#N)c(C#N)cc2N2CCOCC2)c1,362.39,2,7,4,True,True
1087091,CC(=O)Nc1ccc(Oc2cc(C#N)c(C#N)cc2N2CCOCC2)cc1,362.39,2,7,4,True,True
1087146,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3cccnc3)cc2)CC1,352.44,2,6,4,True,True
1087180,CS(=O)(=O)N1CCN(c2ccc(NC(=O)c3cccnc3Cl)cc2)CC1,394.88,2,8,4,True,True
1087181,CS(=O)(=O)N1CCN(c2ccc(NC(=O)c3cccnc3)cc2)CC1,360.44,2,8,4,True,True
1087515,CN(C)c1ccc(-c2nc3ccccn3c2N=Cc2cccc([N+](=O)[O-])c2O)cc1,401.43,4,8,5,True,True
1087563,O=C1C[C@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1ccc(Br)cc1,416.28,2,7,3,True,True
1087564,O=C1C[C@@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1ccc(Br)cc1,416.28,2,7,3,True,True
1087568,O=C1C[C@@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1cccc(Cl)c1,371.83,2,7,3,True,True
1087569,O=C1C[C@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1cccc(Cl)c1,371.83,2,7,3,True,True
1087574,COc1ccc(N2C(=O)C[C@@H](N3CCN(c4ncccn4)CC3)C2=O)cc1,367.41,2,8,4,True,True
1087575,COc1ccc(N2C(=O)C[C@H](N3CCN(c4ncccn4)CC3)C2=O)cc1,367.41,2,8,4,True,True
1087576,O=C1C[C@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1ccc(Cl)c(Cl)c1,406.27,2,7,3,True,True
1087577,O=C1C[C@@H](N2CCN(c3ncccn3)CC2)C(=O)N1c1ccc(Cl)c(Cl)c1,406.27,2,7,3,True,True
1087625,O=C1C[C@H](N2CCN(c3ccccn3)CC2)C(=O)N1c1ccc(Cl)c(Cl)c1,405.28,2,6,3,True,True
1087626,O=C1C[C@@H](N2CCN(c3ccccn3)CC2)C(=O)N1c1ccc(Cl)c(Cl)c1,405.28,2,6,3,True,True
1087685,c1cc(CNc2ccc(N3CCCC3)cc2)ccn1,253.35,2,3,4,True,True
1087946,COc1ccc(OC)c(-c2[nH]nc3c2[C@H](c2ccc(N(C)C)cc2)C(C#N)=C(N)O3)c1,417.47,3,8,5,True,True
1087947,COc1ccc(OC)c(-c2[nH]nc3c2[C@@H](c2ccc(N(C)C)cc2)C(C#N)=C(N)O3)c1,417.47,3,8,5,True,True
1088071,O=C(O)c1cccnc1SCC(=O)N1c2ccccc2CCc2ccccc21,390.46,3,6,4,True,True
1088073,Cc1cc(C)nc(N(C#N)CC(=O)N2c3ccccc3CCc3ccccc32)n1,383.46,3,6,3,True,True
1088125,Cc1cc(N2CCN(c3ccccc3)CC2)n2ncnc2n1,294.36,3,6,2,True,True
1088252,O=C(Nc1ccccn1)[C@H]1CC(=O)N(c2ccc(Cl)cc2)C1,315.76,2,5,3,True,True
1088253,O=C(Nc1ccccn1)[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1,315.76,2,5,3,True,True
1088254,Cc1ccc(N2C[C@@H](C(=O)Nc3ccccn3)CC2=O)cc1C,309.37,2,5,3,True,True
1088255,Cc1ccc(N2C[C@H](C(=O)Nc3ccccn3)CC2=O)cc1C,309.37,2,5,3,True,True
1088256,CCc1ccc(N2C[C@@H](C(=O)Nc3ccccn3)CC2=O)cc1,309.37,2,5,4,True,True
1088257,CCc1ccc(N2C[C@H](C(=O)Nc3ccccn3)CC2=O)cc1,309.37,2,5,4,True,True
1088258,Cc1ccc(N2C[C@@H](C(=O)Nc3ncccc3C)CC2=O)cc1C,323.4,2,5,3,True,True
1088259,Cc1ccc(N2C[C@H](C(=O)Nc3ncccc3C)CC2=O)cc1C,323.4,2,5,3,True,True
1088260,Cc1ccc(N2C[C@@H](C(=O)Nc3ncccc3C)CC2=O)cc1,309.37,2,5,3,True,True
1088261,Cc1ccc(N2C[C@H](C(=O)Nc3ncccc3C)CC2=O)cc1,309.37,2,5,3,True,True
1088262,CCc1ccc(N2C[C@@H](C(=O)Nc3ncccc3C)CC2=O)cc1,323.4,2,5,4,True,True
1088263,CCc1ccc(N2C[C@H](C(=O)Nc3ncccc3C)CC2=O)cc1,323.4,2,5,4,True,True
1088264,Cc1ccc(N2C[C@@H](C(=O)Nc3cc(C)ccn3)CC2=O)cc1,309.37,2,5,3,True,True
1088265,Cc1ccc(N2C[C@H](C(=O)Nc3cc(C)ccn3)CC2=O)cc1,309.37,2,5,3,True,True
1088266,Cc1ccnc(NC(=O)[C@H]2CC(=O)N(c3ccccc3)C2)c1,295.34,2,5,3,True,True
1088267,Cc1ccnc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)c1,295.34,2,5,3,True,True
1088268,COc1ccc(N2C[C@@H](C(=O)Nc3cccc(C)n3)CC2=O)cc1,325.37,2,6,4,True,True
1088269,COc1ccc(N2C[C@H](C(=O)Nc3cccc(C)n3)CC2=O)cc1,325.37,2,6,4,True,True
1088270,Cc1cccc(NC(=O)[C@H]2CC(=O)N(c3ccc(F)cc3)C2)n1,313.33,2,5,3,True,True
1088271,Cc1cccc(NC(=O)[C@@H]2CC(=O)N(c3ccc(F)cc3)C2)n1,313.33,2,5,3,True,True
1088272,Cc1cccc(NC(=O)[C@H]2CC(=O)N(c3ccccc3)C2)n1,295.34,2,5,3,True,True
1088273,Cc1cccc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)n1,295.34,2,5,3,True,True
1088375,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3cccnc3)cc2Cl)CC1,386.88,2,6,4,True,True
1088456,O=C(Cn1cnc2c(cnn2-c2ccc(F)cc2)c1=O)N1CCc2ccccc21,389.39,4,7,3,True,True
1088466,O=C(Cn1cnc2c(cnn2-c2ccccc2)c1=O)N1CCc2ccccc21,371.4,4,7,3,True,True
1088652,COCc1cc(C)nc(SCC(=O)N2CCc3ccccc32)c1C#N,353.45,2,6,5,True,True
1088727,O=C(CSc1ccc([N+](=O)[O-])cn1)N1CCc2ccccc21,315.35,2,7,4,True,True
1088748,O=C(OCC(=O)N1CCc2ccccc21)c1ccccn1,282.3,2,5,3,True,True
1088817,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCC1)c1cccnc1,335.33,2,4,3,True,True
1088831,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1)c1cccnc1Cl,410.86,3,7,4,True,True
